eDNA.sample,rep,class,order,taxon,nReads,Transect,position,depth,lat,lon
463,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,11,39,1,sfc,40.72985,-124.3734867
463,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,8016,39,1,sfc,40.72985,-124.3734867
463,2,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,158652,39,1,sfc,40.72985,-124.3734867
478,1,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis,52851,39,5,500,40.73091833,-124.6617817
478,1,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,40,39,5,500,40.73091833,-124.6617817
478,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,103456,39,5,500,40.73091833,-124.6617817
478,1,Actinopteri,Perciformes,Zoarcidae%Lycodes%Lycodes diapterus,5329,39,5,500,40.73091833,-124.6617817
478,1,Actinopteri,Perciformes,Zoarcidae%Lycodes%NA,968,39,5,500,40.73091833,-124.6617817
478,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,8,39,5,500,40.73091833,-124.6617817
478,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,34196,39,5,500,40.73091833,-124.6617817
478,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,12,39,5,500,40.73091833,-124.6617817
479,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,30086,39,5,500,40.73091833,-124.6617817
479,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,3097,39,5,500,40.73091833,-124.6617817
479,1,Actinopteri,Stomiiformes,Stomiidae%Tactostoma%Tactostoma macropus,117,39,5,500,40.73091833,-124.6617817
479,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,172003,39,5,500,40.73091833,-124.6617817
479,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%NA,91,39,5,500,40.73091833,-124.6617817
479,2,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,14,39,5,500,40.73091833,-124.6617817
486,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,563,39,5,50,40.73091833,-124.6617817
486,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,18612,39,5,50,40.73091833,-124.6617817
486,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,2518,39,5,50,40.73091833,-124.6617817
486,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,3108,39,5,50,40.73091833,-124.6617817
486,1,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,95,39,5,50,40.73091833,-124.6617817
486,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes jordani,5254,39,5,50,40.73091833,-124.6617817
486,1,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,22,39,5,50,40.73091833,-124.6617817
486,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,2762,39,5,50,40.73091833,-124.6617817
486,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,33970,39,5,50,40.73091833,-124.6617817
486,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,41257,39,5,50,40.73091833,-124.6617817
486,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,3633,39,5,50,40.73091833,-124.6617817
486,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,39683,39,5,50,40.73091833,-124.6617817
486,2,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,21674,39,5,50,40.73091833,-124.6617817
487,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,23,39,5,50,40.73091833,-124.6617817
487,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,3880,39,5,50,40.73091833,-124.6617817
487,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,41,39,5,50,40.73091833,-124.6617817
487,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas|mystinus,41,39,5,50,40.73091833,-124.6617817
487,1,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,5,39,5,50,40.73091833,-124.6617817
487,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,2653,39,5,50,40.73091833,-124.6617817
487,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,15748,39,5,50,40.73091833,-124.6617817
487,2,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,50670,39,5,50,40.73091833,-124.6617817
487,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas,5502,39,5,50,40.73091833,-124.6617817
487,2,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias,935,39,5,50,40.73091833,-124.6617817
488,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,2593,39,5,sfc,40.73091833,-124.6617817
488,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,43132,39,5,sfc,40.73091833,-124.6617817
488,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,906,39,5,sfc,40.73091833,-124.6617817
488,2,Actinopteri,Scombriformes,Scombridae%Scomber%NA,553,39,5,sfc,40.73091833,-124.6617817
488,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,20251,39,5,sfc,40.73091833,-124.6617817
489,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,1335,39,5,sfc,40.73091833,-124.6617817
489,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,41323,39,5,sfc,40.73091833,-124.6617817
489,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,7,39,5,sfc,40.73091833,-124.6617817
489,1,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,1203,39,5,sfc,40.73091833,-124.6617817
489,1,Chondrichthyes,Lamniformes,Alopiidae%Lamna%NA,460,39,5,sfc,40.73091833,-124.6617817
489,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,1204,39,5,sfc,40.73091833,-124.6617817
489,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,27795,39,5,sfc,40.73091833,-124.6617817
489,2,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,1022,39,5,sfc,40.73091833,-124.6617817
489,2,Chondrichthyes,Lamniformes,Alopiidae%Lamna%NA,397,39,5,sfc,40.73091833,-124.6617817
489,3,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,2442,39,5,sfc,40.73091833,-124.6617817
489,3,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,69290,39,5,sfc,40.73091833,-124.6617817
489,3,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,7,39,5,sfc,40.73091833,-124.6617817
489,3,Actinopteri,Perciformes,Cottidae%NA%NA,15,39,5,sfc,40.73091833,-124.6617817
489,3,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha,243,39,5,sfc,40.73091833,-124.6617817
489,3,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,17337,39,5,sfc,40.73091833,-124.6617817
489,3,Chondrichthyes,Lamniformes,Alopiidae%Lamna%NA,697,39,5,sfc,40.73091833,-124.6617817
502,1,Actinopteri,Beloniformes,Belonidae%Cololabis%Cololabis saira,3,39,9,500,40.72901667,-125.1001667
502,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,61240,39,9,500,40.72901667,-125.1001667
502,1,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus keta,32,39,9,500,40.72901667,-125.1001667
502,1,Actinopteri,Tetraodontiformes,Molidae%Mola%Mola mola,4,39,9,500,40.72901667,-125.1001667
503,1,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis,61153,39,9,500,40.72901667,-125.1001667
503,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,18,39,9,500,40.72901667,-125.1001667
510,1,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis,31104,39,9,50,40.72901667,-125.1001667
510,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,322,39,9,50,40.72901667,-125.1001667
510,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,87906,39,9,50,40.72901667,-125.1001667
510,1,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,1887,39,9,50,40.72901667,-125.1001667
510,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,33243,39,9,50,40.72901667,-125.1001667
510,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,99881,39,9,50,40.72901667,-125.1001667
510,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,4,39,9,50,40.72901667,-125.1001667
510,2,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis,127207,39,9,50,40.72901667,-125.1001667
510,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,4341,39,9,50,40.72901667,-125.1001667
510,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,82007,39,9,50,40.72901667,-125.1001667
510,2,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,81132,39,9,50,40.72901667,-125.1001667
510,2,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,6698,39,9,50,40.72901667,-125.1001667
511,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,939,39,9,50,40.72901667,-125.1001667
511,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,46168,39,9,50,40.72901667,-125.1001667
511,1,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,5961,39,9,50,40.72901667,-125.1001667
511,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,116358,39,9,50,40.72901667,-125.1001667
511,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,8748,39,9,50,40.72901667,-125.1001667
511,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes elongatus,8864,39,9,50,40.72901667,-125.1001667
511,1,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,8082,39,9,50,40.72901667,-125.1001667
511,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,15671,39,9,50,40.72901667,-125.1001667
511,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,25095,39,9,50,40.72901667,-125.1001667
511,2,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,894,39,9,50,40.72901667,-125.1001667
511,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,30,39,9,50,40.72901667,-125.1001667
511,2,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni,1053,39,9,50,40.72901667,-125.1001667
511,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,9204,39,9,50,40.72901667,-125.1001667
512,1,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis,4,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Beloniformes,Belonidae%Cololabis%Cololabis saira,373,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,12657,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Clupeiformes,Clupeidae%Sardinops%NA,3131,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,66713,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas|mystinus,397,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,527,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,3922,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,2398,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni,87,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,13227,39,9,sfc,40.72901667,-125.1001667
512,1,Actinopteri,Stomiiformes,Stomiidae%Tactostoma%Tactostoma macropus,984,39,9,sfc,40.72901667,-125.1001667
512,1,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,140,39,9,sfc,40.72901667,-125.1001667
512,1,Chondrichthyes,Lamniformes,Alopiidae%Lamna%NA,136,39,9,sfc,40.72901667,-125.1001667
512,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,481,39,9,sfc,40.72901667,-125.1001667
512,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,22056,39,9,sfc,40.72901667,-125.1001667
512,2,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,122,39,9,sfc,40.72901667,-125.1001667
512,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,1975,39,9,sfc,40.72901667,-125.1001667
512,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,10755,39,9,sfc,40.72901667,-125.1001667
512,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,823,39,9,sfc,40.72901667,-125.1001667
512,2,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni,2352,39,9,sfc,40.72901667,-125.1001667
512,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,2430,39,9,sfc,40.72901667,-125.1001667
512,2,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,927,39,9,sfc,40.72901667,-125.1001667
512,2,Chondrichthyes,Lamniformes,Alopiidae%Lamna%NA,491,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,321,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,22235,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,51489,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,6,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria,6,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,8509,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,3528,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni,50,39,9,sfc,40.72901667,-125.1001667
513,1,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,431,39,9,sfc,40.72901667,-125.1001667
513,1,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,16,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Beloniformes,Belonidae%Cololabis%Cololabis saira,1035,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,660,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,6142,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,7722,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,289,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,77,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,28223,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,6742,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni,5102,39,9,sfc,40.72901667,-125.1001667
513,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,96,39,9,sfc,40.72901667,-125.1001667
513,2,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,1512,39,9,sfc,40.72901667,-125.1001667
58,1,Actinopteri,Perciformes,Hexagrammidae%Ophiodon%Ophiodon elongatus,59799,26,1,50,38.56360833,-123.3499667
58,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,53248,26,1,50,38.56360833,-123.3499667
58,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,13020,26,1,50,38.56360833,-123.3499667
58,1,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,36616,26,1,50,38.56360833,-123.3499667
58,1,Actinopteri,NA,Sciaenidae%Genyonemus%Genyonemus lineatus,206,26,1,50,38.56360833,-123.3499667
58,1,Chondrichthyes,Rajiformes,Rajidae%Raja%NA,100,26,1,50,38.56360833,-123.3499667
58,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,201,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,274,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes jordani,7784,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Perciformes,Zaniolepididae%Zaniolepis%NA,317,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Perciformes,Zaniolepididae%Zaniolepis%Zaniolepis latipinnis,3278,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,401,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,99,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis,51899,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Pleuronectiformes,Pleuronectidae%Microstomus%Microstomus pacificus,8095,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,2705,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,NA,Embiotocidae%NA%NA,1870,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,NA,Embiotocidae%Zalembius%Zalembius rosaceus,6027,26,1,50,38.56360833,-123.3499667
59,1,Actinopteri,NA,Sciaenidae%Genyonemus%Genyonemus lineatus,6088,26,1,50,38.56360833,-123.3499667
59,1,Chondrichthyes,Rajiformes,Rajidae%Raja%NA,160,26,1,50,38.56360833,-123.3499667
59,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,332,26,1,50,38.56360833,-123.3499667
59,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja inornata,2231,26,1,50,38.56360833,-123.3499667
59,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,94,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,5048,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria,875,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes jordani,160,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,508,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,39,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis,1936,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,2977,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni,406,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,NA,Embiotocidae%Zalembius%Zalembius rosaceus,717,26,1,50,38.56360833,-123.3499667
59,2,Actinopteri,NA,Sciaenidae%Genyonemus%Genyonemus lineatus,4734,26,1,50,38.56360833,-123.3499667
59,2,Chondrichthyes,Chimaeriformes,Chimaeridae%Hydrolagus%Hydrolagus colliei,79,26,1,50,38.56360833,-123.3499667
59,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,374,26,1,50,38.56360833,-123.3499667
59,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja inornata,26958,26,1,50,38.56360833,-123.3499667
59,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,900,26,1,50,38.56360833,-123.3499667
60,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,73058,26,1,25,38.56360833,-123.3499667
60,1,Actinopteri,Clupeiformes,Engraulidae%NA%NA,848,26,1,25,38.56360833,-123.3499667
60,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,4782,26,1,25,38.56360833,-123.3499667
60,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,3785,26,1,25,38.56360833,-123.3499667
60,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,1182,26,1,25,38.56360833,-123.3499667
60,1,Actinopteri,Pleuronectiformes,Pleuronectidae%Glyptocephalus%Glyptocephalus zachirus,3505,26,1,25,38.56360833,-123.3499667
60,1,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,14625,26,1,25,38.56360833,-123.3499667
60,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,2947,26,1,25,38.56360833,-123.3499667
60,1,Hexanauplia,Sessilia,Balanidae%Balanus%NA,29,26,1,25,38.56360833,-123.3499667
60,2,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,31396,26,1,25,38.56360833,-123.3499667
60,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,3983,26,1,25,38.56360833,-123.3499667
60,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,1699,26,1,25,38.56360833,-123.3499667
60,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani,1200,26,1,25,38.56360833,-123.3499667
60,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis,17086,26,1,25,38.56360833,-123.3499667
60,2,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,25186,26,1,25,38.56360833,-123.3499667
60,2,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%NA,304,26,1,25,38.56360833,-123.3499667
60,2,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,40112,26,1,25,38.56360833,-123.3499667
60,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja inornata,4552,26,1,25,38.56360833,-123.3499667
60,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,17349,26,1,25,38.56360833,-123.3499667
61,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,26880,26,1,25,38.56360833,-123.3499667
61,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,873,26,1,25,38.56360833,-123.3499667
61,1,Actinopteri,Perciformes,Zoarcidae%NA%NA,2809,26,1,25,38.56360833,-123.3499667
61,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,2660,26,1,25,38.56360833,-123.3499667
61,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,143,26,1,25,38.56360833,-123.3499667
61,1,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani,8662,26,1,25,38.56360833,-123.3499667
61,1,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,768,26,1,25,38.56360833,-123.3499667
61,2,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,106339,26,1,25,38.56360833,-123.3499667
61,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,36878,26,1,25,38.56360833,-123.3499667
61,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,73840,26,1,25,38.56360833,-123.3499667
61,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,35335,26,1,25,38.56360833,-123.3499667
61,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani,55623,26,1,25,38.56360833,-123.3499667
61,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,61100,26,1,25,38.56360833,-123.3499667
61,3,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,34464,26,1,25,38.56360833,-123.3499667
61,3,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,3538,26,1,25,38.56360833,-123.3499667
61,3,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,1508,26,1,25,38.56360833,-123.3499667
61,3,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes jordani,14400,26,1,25,38.56360833,-123.3499667
61,3,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani,13841,26,1,25,38.56360833,-123.3499667
61,3,Chondrichthyes,Rajiformes,Rajidae%Raja%NA,3659,26,1,25,38.56360833,-123.3499667
61,3,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,6751,26,1,25,38.56360833,-123.3499667
61,3,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina,5957,26,1,25,38.56360833,-123.3499667
62,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,21061,26,1,sfc,38.56360833,-123.3499667
62,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,10265,26,1,sfc,38.56360833,-123.3499667
62,1,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,3017,26,1,sfc,38.56360833,-123.3499667
62,1,Actinopteri,Clupeiformes,Engraulidae%NA%NA,2394,26,1,sfc,38.56360833,-123.3499667
62,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,2241,26,1,sfc,38.56360833,-123.3499667
62,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,2941,26,1,sfc,38.56360833,-123.3499667
62,2,Actinopteri,Clupeiformes,Engraulidae%NA%NA,821,26,1,sfc,38.56360833,-123.3499667
