Hash,class,order,family,genus,species,origin
216ab049ef06967303855c7fbc8235e38831fbe7,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c074db011bb511d201f3b9fa7cfb12ca45b8d955,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e3837be7313bb3df103a06c3db1268546dcde059,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
2c9c7bc4a9d1072490d23c77234291384c37113e,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
db88129f2b7ae2201ca3d12deb67624b401b62ab,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
23e815b2a87f27b5866c337d5d5a9e0e9b65953b,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d8701c485992470c82bba805aabddd8285074105,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
2e3ff695606d81cf32880bc8d505428e0f9ffca5,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1669b1844201ea9435c7e6cd054e0c3241629625,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c398cbe7ffcf031f03af95c4a31992c805ab98e5,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
16822fa046d29d2c86229de9b94194315336ae04,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
337d0044d68474f625a1d31958afe397c0c6e39f,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
0e9ec584677641b0ef85b9741494a6e388b038e0,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a80c7dc659fce8fee0131902b85c12f45e7249f1,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
b639b0da6c77c0fa5a9657dc7e6dfa4d76f193e8,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
56e13b6e47199c6eed393b79b9a36f0369287298,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c7af124c15d54253f18c78958b7b1917afd3cc45,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a746b681ba3bb4de13bebe4e1ee103a341cee832,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e5a9d711492720de40a26721944b631c4931a342,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
36a95d8902b02def35cd0b8d1baae85c7c9e9ecc,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
24a9804c26495e7d8db206fbba94e86dd6791cdb,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d17ad5276ed1460b6e3d500aa9a35da67f1935b1,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1e97c189af60a5ee31bff463359bb8b9bb891911,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c877ba405871db99dca99be8d6374dc229d55932,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
54baf1cd0e3af0bc320ee0effba262633843bfd2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d956aafb93c68f7194f9c7fb88ba600c465a1702,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
0a97eb42ae3ce78b657a943ff2daee602fd480ce,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e79ba12538ca4758506877fdd668d12ce325f9cf,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
82c81c7dd030b3e8326d7dde322b45c66816a168,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
bef01651484806ea085a8fd1ed2c2ef0f0ad70a9,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
aef5b0aef20a921ff9a1d1dfadefea255c995ab0,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c9151a26eb2938de14f8823f6345d6c393f479c1,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
8ed9a7a39946d43d94ea67b3430b948d23c00c83,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e74b0df52fcb0e3fc808ed29e8a5d28914a583c9,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
56720e36c8e3dbf5fa47388a19bc597831cbe056,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
52e31b48052517fc1289e0ebe4ff95122f31bc3b,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
87ba6a570aeec33879d66a2982d75d856e1dc936,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d76cd6bb58540d258d70bdc141016e5622810407,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
7fcdfaa03e843a9ad27d2b67a5275b59f0c1076c,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a61b68f5247371069a8546b7d25cc7b805b9b59d,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
5fdda72d0d261ad2a1c93d5006844a26c160f6a2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
99fee003f4858025defc4143f7293472218df331,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
7eed5aaa911e50ea7d161d3e66a27ab46856c557,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
06712f172d4607ca10242a2975fb09569f06aaa2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
16fa89750f63ec8fefac91d81a631af41f9f5271,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
862596e77981372eb54cf1a5dc64b5323978823d,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1056ae7735b9691b75f512a3f16e0b948d42a23c,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
af4aa508fea959f02994959ab3271166ea6e2ddf,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
7a818557f70f3792df08632efaf745cdb8c29c23,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c38f4b5a9c51782041b0b54f1b11b2ae6467fda3,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
4f303cb303268d121c98d6983ada293b1533d2ad,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
64a0d8dfc6319405d1bf6fb6e40cf056cf437430,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
16416ac03893b62e50fd7d80ba5d1c1f1e963563,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
4a01f0b072f71ebd3027c0d9496ad326b181cb64,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
67c36b9f2d5c7a54c03ef977ad87b4383670f93d,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
146e542def2d2d1cb6c86409a4fa635ffa1fdc7f,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
58787991849ede9f32f9943d2794dc24fecee8e4,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
2d8aa3367ab4ef9227bf119957c5f87b7a9835bb,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1f968203ce3b7741c73a943f0bfd096d21e00fa1,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
8061cd60aa0c057150f96daca95f2a4c1213f7ab,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
9c4fd2d66cb7831e3e4e22b15120e2fe6b42d2ba,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1859fffa6cea64b7e98a45bdc9f62760d669b699,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a34f87e555be281b62a42b024eed280b9ae2013f,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
be1fbff5c3828176c500d96a63a189b7a42d28ed,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a3e39cc818473d10b83612dab5f4f5bbacc32033,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
0c295c5af1e7d3b375c502b3a4a73d287460d4c9,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
40ae87e2377daf8bee3e0d556d88181c93bed02e,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
ed97e067cf6fdce2e1d2a3036f7e17978c8e66f8,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
68e663298a19ff4188fb79825da85118fc01a63a,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
554079aa6f82cfd59de801a905a7f4929767d95e,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
4c800097d73488b641c909824dbc140d37aca76a,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
96db6db4bc5159f9fac589fd569a5aef84d9dad3,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
54d8c1a0a9ad984765976a0871a47b3c20b60ee9,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d03db00e8ec6f690f2eb4173159672eff7919a84,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
612ee970e1e5e3212c9bc1c8c65e7dcefa988a78,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d61160a868f5ef845c98577222790a5bf84ec692,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1b6dc69f1b7155deb615779b249ba6f252d5657c,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c6436b42979a4fa8a9b2bc9b2588c514ae95b4df,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
7072dcfe6313faf188e76f00ab954b0a05fd1ee6,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
783771cf2189ac7ab406fe82dedb053b45851a16,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
ac58ad8948dea28df39485960daf569b79bba9d0,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
6eecd7287c2d297dde12fa549796350dee3283c5,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1cc176beab43671b2589563e9c7e33f1b5221ca9,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
0a542d7460e806ae4ca464e415bcfb52a86540e0,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
cfab37113271a69a09d18e52d1dc46756ab1be60,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
658aa3542bdbaeb7476f07ab9906abdb706662f9,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
9b5b009f30f26cdb44f174c8334cd9b4dc614df2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d577805aabc7eb8688c5642c74e2dad2df0a801a,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
55e48286df65436b8ee445eec903f05d4628b401,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d1ed0ccaa595672fd45d4a37bac7a0b0383d6beb,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a26f4386bffe949e0c1f389ca84d3fd0b2654370,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1c6b1b5bb7095daeeebb158cc235490d31115eb4,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
6baf1a1140d2e3272b59ee16ed2a56b098365c50,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
80f7cff3c4fe347cd5b07a4e3d063adc88317399,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
24048811435fc581fa1447f148276e149a0feef2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
5a94efd8431db9c5499264bfb2fc1950f39703ba,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
400463596594a54c9b81c1c211f2db9eca38d054,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a4688ed22f8ba9f1cdd4423515eb6c94c9d652c3,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
8999ade494cedc6bb24fa8afd8cdcc25b1a7edba,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
87488a8a290ed4a0a2d5a451329e5c4459889135,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
6859614dd2dfc4f1b4841a6b69cc5b5c696a48e9,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
dd32b39261a4267a7689a5b0bad6023048acbabe,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c19ecd60fc7af1b119f3c2c5e3627f6edf79b36e,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
be27c0e0e568f47c8dc5def9c404900d54ade00b,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d4d330ad0c28f4db0d1d53828d9070036fa43d19,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
fba2cec814708092c7d22bd25b562528c6acd371,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
40e39777fcb298ac7ca7d5faf34312877ab7c1b5,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
eff02792b34c54b38a5f718d47e7845b4b79cfc7,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
ccdefddc490f18ceb371d107c334fcfb98d3d997,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
5b6aef51bb3da62b1a23c77a90b7329d6e4eb864,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
12726bea38bc106960c7536be1ab2840645b09af,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
595ea8abdcd4ecac1b2697e47f68593d29864451,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
26f1b4d3e74626cae170bc1d66cfe07b3cd84c1e,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
27e75f985d922415c058de469137e2b36a0f0611,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
15bae4b082c92ee9d9a013d9409cc691582b3b20,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
688a60e24f518885b03e69837cc8af92347b22bf,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
541b4934ee732b59b9b4ca40cd924b529f74bc06,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
08a07d3f3ddad0092df6bc5784064da9f9ebb65b,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
2e45706fc0be99557655bd3015a952dbfbac79b5,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e164fb0115431c76fdc5493cee6940537b67345e,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a05155d8e6ee2c219acc77f0a08c7e0cad4460a0,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
ade8e1187f3bfa2fb2f38db2b5cc4717787c4280,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
ce50d232f813f22be52c8b3cf4f81646417ff8ac,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
bd3328cb44cbe1f37dc39eaae442c1c596c81989,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
9fed5169e2019ef1f30e82b46e9dce87f2ba3e38,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a87b4d75377fb37c6218e0c8da5c37773efea60a,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
8bdce2e32950cd6e695483ff9fdb549ec6ab079a,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c23c8e99eadda4a1ebe859c87ad3cc14afec9ca0,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
738099f4240affd36ba4128392ffba756c654e29,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
5ad4fd24d8850eabe14f6a6b965020333dc13b7b,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
f67b59ddfb2eed1e06307724794ae2f331f4c774,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
13f45e2160e4dc85544723066a08a05677b46577,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1804690f240e55f53474199b8815d6620338dd7a,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
f5f8378ea68b27f6512ca3f972b9af03f779ea87,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e06b0c9f2590f85288741d0769ca8d5bd98c4fee,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
0c362ea93d79119d8ebf7bc899e9284a542b4202,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
dcf40fd381aa1995fc63c71f9067c5df7bada5cf,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
96d416c3298d1480ae3a5372d2801930eeade4e2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d4825401a79281de0ea9218db510bdb427d7cded,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
8998a5b447c43f0b8697bccda86c78d2ece3ac42,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
acd2506e0f918ec52dc25ca970eb648848c661bd,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
041c2ca97641f8288822761bf14ea81e149228cc,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
5304d7355cdc14510a980e37aea8b3a1ebe655a5,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d18380db9778820dc7d78721024d3c88a55dcd55,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
b11fbf41ce1a9baaadb61e7e29beffd96671bec4,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e6c9f68aff81d7460fc9749e0a9f1c29dba1a54d,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1e2e551a5e0c9fd2a9f519b324a887b1d48d7b5f,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
59cd812a7d58bbcf0b81ce17ac4db821f9eedba4,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
fe7e9b3a48caf6a8a0c540ba3dc89af9c652a039,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
f08a6c08988fd27362d487941f0b3b5455d38ff1,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
83a6304839d784e42208e4790c37aa8747dc510e,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
927bcdfd8adada7daa1e8455aac5db92479ac68b,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
5fb6d87c9098ff3ede8c795f8958f4987c86c1c0,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
2bbac62863ec93b59a5e7d10e0154e58b3742554,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
64ce768642d4a9a18ceee4cb71995931790c2a93,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
ca467c82a76177dfe27e1a58848c14d473f0c85c,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
ec25c6f1c970d9f57353e1e9565867d5774b94b2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
1be3ad21daf23c4fb4f87d00a200997bfd25eef7,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
11579c57fefd02f401842204958f4b377fa525ee,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c85b77941d17516e48f62f607c1fbd53b503b26c,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
7fb8188873ffc5ccc49786f2fe57fb78647fae2c,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e39c50962820ef00aa60027abcdeb6346626678d,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
3b0beea61d92fad824748a88ec3eb0f57d9683f2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
cb14f506a9004171e0c32559734ee351ce9877a6,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
a449ffb4e074b4408d18cd59a8242e2ad72a3bbe,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
c231101b726275bee116611a47e43fefda822316,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
347e0d2cf0245fbb61475a9b62c8e715bc18a2de,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
0fa3362e6c2a76e45651589dfaeee1623344cf17,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
19711e21acb7442560b1933ea9baad8085a13774,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
70059b142e1190db5673f39d512198ac4a05fbf2,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
13611a1ba12b841895c7c8381d732ace02b95a08,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
7c6e2f4cfff00bb4d9d8776b71a4d1a1e71cc3f1,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
608d28f8e4a3a3f1b86c2b33354654d17b155cce,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
9427175cd4f5cec38190a5a275c52e2b749bb202,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
388f29c478034a81ac2facd6e3c6fb13703a0b79,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
cde12b3fdcdcc4098ddc08ae66a9f992202a55e1,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e559f02686bd8fd8153e45708f03c70358ba2c2c,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
d4120dc459e91d36dc101c1dbb5713e097113085,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
e3925ce8f888748124d85c4d40c54b4cbe84a393,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
32503fe7cf99d4ac97ad002bb5701abbf9944822,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus,agreed
