Hash,phylum,class,order,taxa
89c97d008c56f6dfa0df14687137ec8f4fbf2b6a,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
4786fd5f5655eaf49b86c69f0ff5f0415c30a095,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
8a71b09257e195e5dcbda97232b952600b109404,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
c5e81b10d2d09cf58e8b50a38bea3eb0f0643e29,Chordata,Actinopteri,Perciformes,Cottidae%Artedius%Artedius harringtoni
80452d6693c963afaad35ae3b71a5bfa58d8444a,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
843e3389133e5a699856bcb543ad1fd2e9453fb8,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Atheresthes%NA
e87b9ab240ae7f05d6bf2959b442402685d48aeb,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
bcf83f2da7815e497656f7a6ffc6633acf942329,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
9951a45ddbc4a9810875b9e744b6ea5462e4b904,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
e06b0c9f2590f85288741d0769ca8d5bd98c4fee,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
c4addd2df92888b6844be5a0e862f4e417b0e36e,Chordata,Actinopteri,Gadiformes,Gadidae%NA%NA
d72a4151a5ea8a6693477de5bfc879bc414584ec,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
e51b5c2f09bbd01a0fadd0830ec507aa3ed4b262,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
b9efc7dd5ec2650ba3e58a23096bea021a3deb46,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
b9395ede1426ea74b96bab6c5e0ace5afa031fbb,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa
ca4316d1bda4e9af209ffafa2c351a1fd9bd511e,Chordata,Actinopteri,Osmeriformes,Osmeridae%Thaleichthys%Thaleichthys pacificus
fc7c6e8ca5d53048d3955f4c5f5724ce055b2814,Chordata,Actinopteri,Clupeiformes,Clupeidae%Alosa%NA
ccdd58466ab78c57ac4e8c99513fad707cec86dc,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
4548d4783719b0979f7939a284ce771f5dc1a418,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
dbfc306796810189f8fd9b501ca5616bf1d30abd,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
9e32aa1d0b359858e6f61f71d41dba59d4a37d05,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa
9d984bdd2d1d6006727a67834ae3d6e5db4b3750,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa
970cf2f478a0c8628a4a6ed33b902ab67d7e134b,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
6c4022ae9b62bcdb1da4187ab886923deb6094ed,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
0c5f27679bc538cd836aa8948e14b85831c2c917,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
2d0c81930ca82c5fe54b0932079f097807a38a67,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
4aaeecd917e0d3bee9806e302d4a31f6a57e2d9c,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
dfd88e46ae18825596b3221712f2024efa07c7e0,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
d45aca9e4fa89f491c9ecbc76bd8ff1de8ce55d9,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
1c543199720e12317999ec0f86eb3d27d6ac2c30,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
0ea07e4d277fac985786f5ff6dcf1292fb336474,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
4f878b9cba4f7b6a30c47f2580863ec3e5d4cf4c,Chordata,Actinopteri,Perciformes,Stichaeidae%Poroclinus%Poroclinus rothrocki
e97ee10335d66023ee55f8d18f0f2a5bf76fdb28,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
e0ec5cea28221fe6f1ba54daa42f57f1c9a159ea,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
8653396aaca653eb83f817e8056fcedaa04deede,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
7ae6ece076362761508e662dc90752420d3d782f,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
216ab049ef06967303855c7fbc8235e38831fbe7,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
04a2fb474c48f8f20ae1ec89d22ff23a0cdaf491,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
06e42acbdda55f29a3fa7446e584e3164b9c48b2,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
f6eb135c90c34e06f28b71019e13d08202ba20da,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
398bbeef3a579c723da94c7a4ee41466558432ce,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
016017422aad96fb0e46701638f7197a9f953344,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
8ec4ab584da4091a4471d1c787a420f2c5acbbe7,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
f18057cade875e46f6bde4cf9da21a63c509b675,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
795f3d4962d0be8950fb75f6d1fbdf522eef2a0d,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
e3837be7313bb3df103a06c3db1268546dcde059,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
122408e4644e3a38fdb8d3b41befc53f8f475d81,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
2c9c7bc4a9d1072490d23c77234291384c37113e,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
a74c9b8cad3e2554e5c6b034733018a09915bfdb,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes elongatus
7048c938aa22adcfe306270849416e6dc27c3049,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
db88129f2b7ae2201ca3d12deb67624b401b62ab,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
907d256204716ce1226f2ca7fbbfa431dd868976,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
c72f2406537ea87386f918cd18fcba7740c59614,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
d5dc2d2ef046282268614b6114627cf738bfa49f,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
23e815b2a87f27b5866c337d5d5a9e0e9b65953b,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
4e4f1373665046e2f083ce5811a1152a72692102,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
83976992e8f2b13af27ff4ec23e5ba7828489f0c,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
481ef59926fcdbfdd572765a4bff91ed127e3988,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
6bb4cea5f3bb351de614aae9ba4ec2fe00595675,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
2e4a2c2b6c2313ac56e3986db369932c9e91f03d,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
74c3d0dd79f72261d07798440938648c202da5cb,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
acf8af47ee375292bb2aac2fa615fea94b480e7c,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
dcbeb4d642a7f8a2548ccddf85f31cd3d1210d2d,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
d8701c485992470c82bba805aabddd8285074105,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
aa42fe76d9711fc739bb0ef1b7dabef0547c8886,Chordata,Actinopteri,Perciformes,Agonidae%NA%NA
2a7e42034878977300f3d325b04ef2ea609236ef,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
9b24fdec83c5383092458dc9201d960ec138a00e,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
4c432cce3cfca99bfd87b9540df7d4003b47715b,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
2e3ff695606d81cf32880bc8d505428e0f9ffca5,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
3370321fd95a3f0bfe5fd7a06e4b7428dcfbc937,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
9f0fa1e3e84fb263182599000474789d450718ab,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
03b0625424ebd0ee6aff20c3c99a1fd8935ce6ca,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
1669b1844201ea9435c7e6cd054e0c3241629625,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
8225ac87c2043ccda494527bdd9dabd59be83938,Chordata,Actinopteri,Myctophiformes,Myctophidae%Nannobrachium%NA
1b8a75b5f56e7cdcad534f8dc96c0a20419803ef,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
5735b9762ffdbe1012e0e727a97ef8bd0b14acb6,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
cfda6a80fc5eef262589885e5051a67e7d0403a4,Chordata,Actinopteri,Stomiiformes,Stomiidae%Idiacanthus%Idiacanthus antrostomus
374a6f37ec499fdeda60aebd11b1a7350cd85db1,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
55e89bb6bc31b9f9e74c285cd286c8623436b654,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
8b58d2ac69e43394172ed0957cbd76496936f8cd,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
cac262b1e0c1e1800f6949cf66c43d409af48706,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
484726eff3e348f66adec1f3ed08e271c24d7275,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
c398cbe7ffcf031f03af95c4a31992c805ab98e5,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
624bf5a01894ae753d378696cfd60021c493e1b1,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
337d0044d68474f625a1d31958afe397c0c6e39f,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
d24aec9ff5588fd38add0c38055d5f61722d8b70,Chordata,Actinopteri,Stomiiformes,Sternoptychidae%Sternoptyx%NA
02af6d88b05d4502ba0eae8d39ba0a6e73e5e538,Chordata,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria
0e9ec584677641b0ef85b9741494a6e388b038e0,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
82fcaaa4c7d84a579578cf4e5b1d09743df86203,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
49c8b1dc25142403ce704ec8788bcf6585e2c3c4,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
99d5ea6fddafbef5b2fb293e2f01d35f4f76dc01,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
b639b0da6c77c0fa5a9657dc7e6dfa4d76f193e8,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
56e13b6e47199c6eed393b79b9a36f0369287298,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
dc222fae4961b35be38fe92d170962b47e9b4562,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
308da908052c2fcb86f5a8c351b4fd0986a43ca8,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
4a18f4fc9e34bb71beec344430e75f9fa4658ad6,Chordata,Actinopteri,"NA",NA%NA%NA
06664b1698e1ae9cfb487217e5fb5e31796841db,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
96593b8b177740efc33fdf604681a0fc1afbcb3c,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
6a1df407d316d5b4ee530c03670542737e74b45d,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
8bb23e08398e80534d1fe018071af433cbd92520,Chordata,Actinopteri,"NA",NA%NA%NA
62c465cce3be793446132ceca497cd932acb6ed0,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
d70f7749c19e64a38ff581d4d15c9504eda5c274,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
a392bcbf1c5a1b70a2f9292e3ff63f5e26283b74,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
4518dfd79df7e703a75b86439b9d5f5df0262a71,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
65061c61ebbb0cc0d400298dabc811e4ab9fb595,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
65f974fe49f0ff260c1c0b7f01a7f5b69da8794c,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Microstomus%Microstomus pacificus
923f9e5058e1dc9c31846147795492f7f9b4a546,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
1229abe347225989bb0a534bf7117a20d779de37,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
7367f5f75790bc28fdc07c778d4be75b0e35b3a9,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
a746b681ba3bb4de13bebe4e1ee103a341cee832,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
e5a9d711492720de40a26721944b631c4931a342,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
65b170c862c3e6e165aa270aadcce90d082f6847,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
771e27cb2909d193b245749667056b68c79e6f04,Chordata,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria
08aacb004c63aa8c1da0e95397a90dae5d6d50fb,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
b32983e23466d948dca7ef0cae23fac639ab963c,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
a80c7dc659fce8fee0131902b85c12f45e7249f1,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
f7c6d60b6ed561a8737872da12eccbde5162076b,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
182d20dc9c414205ce15c5233411ab851da5da6c,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
24a9804c26495e7d8db206fbba94e86dd6791cdb,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
d17ad5276ed1460b6e3d500aa9a35da67f1935b1,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
e6077e7beeec25ffdc0aacb5c28b1070b8fefdde,Chordata,Actinopteri,Perciformes,Cottidae%Chitonotus%Chitonotus pugetensis
ff12bfc059af8c9ecb6cf082bb6c813cb5bfc6cd,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae%Prionace%Prionace glauca
a5e46beec71f15834fa461dd43c3755db6e4e6a6,Chordata,Actinopteri,Perciformes,Liparidae%Liparis%Liparis florae
c7af124c15d54253f18c78958b7b1917afd3cc45,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
82b4c5fe496c12554e3f3e9cc869c3db69c233f5,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
b36a598a2cd1631e7002c2a9a6e180c49a664ea3,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
c877ba405871db99dca99be8d6374dc229d55932,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
db54ec9e9a818319eb3509b109d63c893d6957be,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
717e58da22f2637913ead022154103b6cccea071,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
aef8e78e876c91cde3125e5316edfa7733f4d51b,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
1db6c9a6b9e4e6b657187c773cc0a6ad5922d5db,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
4ef396bdbb466b39bfda503514be40f912fb2ad3,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
54baf1cd0e3af0bc320ee0effba262633843bfd2,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
c496a488de7367789a59bc5afc75cb34a53bde0e,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
37adf2b404dca80a228d1291736ac953d4f8fc38,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
185ae4c57b429d479f1d4174eba11b3bb23abf35,Chordata,Actinopteri,Gadiformes,Gadidae%NA%NA
6b1508823085b8f5a5def42a39167ebe2f2006c8,Chordata,Actinopteri,"NA",NA%NA%NA
18a5daadd58cf85a72067e197b245d0e84b2dcea,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
26f208c38a1feec8beb3fbe6baf8fbf593cf4060,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
d956aafb93c68f7194f9c7fb88ba600c465a1702,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
73e6a21beb229b80554f71ed9aa0c88daea3f63b,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
46c0f3f7cc9fc4af36564df913ef5a83cc5ad474,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa
0c362ea93d79119d8ebf7bc899e9284a542b4202,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
410034b1c4d2d1d19b9c77e198054c747075889a,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
b85f2f55b08c477cfc7ba2186a3a072da3a96ebb,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
7cb9eb9d04422fa04d61d2c0381323d658359526,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
cd5167a06ac3822e66af354befecb9546f18acfc,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
a57f40dcf1f8a3f02513486b69ea5d2ea6be39ad,Chordata,Actinopteri,Myctophiformes,Myctophidae%Nannobrachium%NA
935e1491d2a830ad7d7177a795a0d6e60d73a9d3,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
bcc26441ef0d0a1d767b43e84d74092dc7c6cff0,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
d11bc75d1207c6b4f382c7a315bbde58e8e07057,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
54efdab6a83b527b6f2ec937655e5cc7e96941a5,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
f75b2882b98a1d22cd0a6d7d1353bd1b6adfb2e4,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
b650cc686333eb505e2a1ea3ff039f5153e396f0,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
975069fd856fec2d93627f2503a3acf611a007bf,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
2c65357dba520df905803172280afcbeb4e0a622,Chordata,Actinopteri,Osmeriformes,Osmeridae%NA%NA
e7e676dfb4c788e7111b7fa38de68640a4bbe950,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
95cdd2378ff0cf268ad19797197083246088d0fd,Chordata,Actinopteri,Osmeriformes,Osmeridae%NA%NA
feb1cf4f5bb47f7f246e340acaa8dd9a1a86463e,Chordata,Actinopteri,Osmeriformes,Osmeridae%Thaleichthys%Thaleichthys pacificus
0a97eb42ae3ce78b657a943ff2daee602fd480ce,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
e79ba12538ca4758506877fdd668d12ce325f9cf,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
301a1e38f6d312de03079da82f7fadcd9a2bc9d1,Chordata,Actinopteri,Perciformes,Sebastidae%NA%NA
82c81c7dd030b3e8326d7dde322b45c66816a168,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
da00db71157ea502420bc052653984422501dfc1,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
f666e4589943eed4c6f45745b0526e65ea13f53b,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
2296c8e47672aaecc77ed653008a56f2fcf73afd,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
8db28153be0db70b8912e8eba91913a22d88d7a1,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
bef01651484806ea085a8fd1ed2c2ef0f0ad70a9,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
c661189ecd378b8e0eee802c12d52ee6e3965f7c,Chordata,Actinopteri,"NA",NA%NA%NA
aef5b0aef20a921ff9a1d1dfadefea255c995ab0,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
c9151a26eb2938de14f8823f6345d6c393f479c1,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
aac6ce80fcbb1ee99e6911697c62f04a6968b0af,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
b3068c960d780d002454030f5434a59bbc776c51,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
9bf24760161672af7e59910bf42cc5036c83a1c0,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
c05e5a046eac8d7b194fe0a65dbdcdd2a085731f,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
771a0d3de012a0ce2dd6f2badaf6f990af60bb3d,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
e74b0df52fcb0e3fc808ed29e8a5d28914a583c9,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
8ed9a7a39946d43d94ea67b3430b948d23c00c83,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
56720e36c8e3dbf5fa47388a19bc597831cbe056,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
df9942019d8e0c8f111d59ffe9150f2cfd7e62bd,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Leuroglossus%Leuroglossus schmidti
87ba6a570aeec33879d66a2982d75d856e1dc936,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
a7cd38842a453d54533929a84be158a833da89a9,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
103e4aaaad507e5cb854065c51432fe94401bfdd,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
3534db907d38870494e7759d7b7e84499c3320c2,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
d1a4732ea34b7e9a11f72f3d03459bba81f38de8,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata
25b411cad3780c002e78c40f6ec4ea69f7472273,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
dcf40fd381aa1995fc63c71f9067c5df7bada5cf,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
7fcdfaa03e843a9ad27d2b67a5275b59f0c1076c,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
a61b68f5247371069a8546b7d25cc7b805b9b59d,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
d92548eb9e977716bf79cc0e75afba2d9ff29e82,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
6ee26cf0b3b66a59d028466f6bde1cfc57630e25,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
84fccc39bb045adeacc00dd8927b06e46eec53dd,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
95b624d9bd801ab564e8d062ef0073b5152435b2,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
21cd18d73c7368ff5645e77953fce401fc1fc74d,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
89e09d3ed9a8ea52ed002c787133734bac672fcf,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
9d0a4031b001c4efc23b1602f7d641823956cae0,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
b4c17237bdd0a787dd54d02b043d337617dae807,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
28860ad64e931119c4f8c3be4f31ff601d1d7de5,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae%Hydrolagus%Hydrolagus colliei
99fee003f4858025defc4143f7293472218df331,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
9c66ec0ecc54aadea2635d1e869eda7d8a65fab9,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
ff18c8463c0ca4b7f23e85869e4eec4f2f945b1d,Chordata,Actinopteri,"NA",Embiotocidae%NA%NA
7eed5aaa911e50ea7d161d3e66a27ab46856c557,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
96d416c3298d1480ae3a5372d2801930eeade4e2,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
826866b7d6c33f0f05882fab93f583afdae544ab,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
06712f172d4607ca10242a2975fb09569f06aaa2,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
49ce97f2d99aa269e110923633a2373c549b84e6,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
7e0b78ff122c92d9b92b99780c2bc77fd1f3be49,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
f9155a8a21670e69e972dee8bbe46cbfe9ae9734,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
