Station ID,File name,UTCDate,UTCTime,Latitude,Longitude
x67_300,161.hdr,9/10/21,8:02:15,45.44416667,-124.4538333
x67_500,162.hdr,9/10/21,9:47:11,45.44483333,-124.7266667
x67_500.1,163.hdr,9/10/21,11:01:22,45.4445,-124.844
x69_1500,164.hdr,9/11/21,4:43:05,45.77916667,-125.0981667
x69_500,165.hdr,9/11/21,6:53:56,45.77816667,-124.7795
x69_300,166.hdr,9/11/21,7:58:37,45.77883333,-124.693
x69_150,167.hdr,9/11/21,9:54:01,45.77783333,-124.374
x71_50,168.hdr,9/12/21,4:37:04,46.112,-124.0956667
x71_150,169.hdr,9/12/21,6:55:35,46.10983333,-124.5813333
x71_300,170.hdr,9/12/21,7:49:14,46.1125,-124.6981667
x71_500,171.hdr,9/12/21,8:44:29,46.11233333,-124.7448333
x71_500.1,172.hdr,9/12/21,9:54:34,46.112,-124.864
x71_500.2,173.hdr,9/12/21,11:12:10,46.111,-124.9816667
x73_1500,174.hdr,9/13/21,5:09:04,46.44433333,-124.9656667
x73_500,175.hdr,9/13/21,7:37:11,46.4455,-124.574
x73_300,176.hdr,9/13/21,8:34:15,46.44533333,-124.5443333
x73_150,177.hdr,9/13/21,9:21:59,46.44516667,-124.5156667
x73_50,178.hdr,9/13/21,10:57:33,46.44433333,-124.2533333
x75_50,179.hdr,9/14/21,2:53:23,46.77866667,-124.2913333
x75_150,180.hdr,9/14/21,5:03:48,46.77766667,-124.738
x75_300,181.hdr,9/14/21,6:05:25,46.77933333,-124.8625
x75_500,182.hdr,9/14/21,7:02:11,46.778,-124.905
x75_500.1,183.hdr,9/14/21,8:15:00,46.77866667,-125.0285
x75_500.2,184.hdr,9/14/21,9:26:21,46.779,-125.1478333
x75_1500,185.hdr,9/14/21,10:50:16,46.7785,-125.3155
x77_1500,186.hdr,9/15/21,5:30:12,47.10783333,-125.1488333
x77_500.1,187.hdr,9/15/21,6:48:40,47.1085,-125.1253333
x77_500,188.hdr,9/15/21,8:22:48,47.11016667,-125.002
x77_300,189.hdr,9/15/21,9:25:22,47.11116667,-124.9851667
x77_150,190.hdr,9/15/21,10:51:25,47.111,-124.9111667
x77_50,191.hdr,9/16/21,3:01:16,47.1095,-124.3996667
x79_50,192.hdr,9/16/21,5:49:49,47.44383333,-124.5573333
x79_150,193.hdr,9/16/21,7:19:48,47.44216667,-124.805
x79_300,194.hdr,9/16/21,7:56:42,47.4445,-124.8333333
x79_500,195.hdr,9/16/21,8:37:27,47.44466667,-124.8476667
x79_500.1,196.hdr,9/16/21,9:57:00,47.4425,-124.9656667
Test cast,197.hdr,9/17/21,3:58:24,47.31666667,-125.014
x79_1500,198.hdr,9/17/21,7:08:36,47.44966667,-125.6023333
x79_500.5,199.hdr,9/17/21,8:32:00,47.44533333,-125.4611667
x79_500.4,200.hdr,9/17/21,9:43:55,47.44366667,-125.345
x79_500.2,201.hdr,9/17/21,11:31:38,47.44516667,-125.096
x83_150,202.hdr,9/20/21,3:54:32,48.1115,-125.5751667
Leg3Calibration,2021-09-23-calibration.hdr,9/23/21,14:38:02,47.62766667,-122.4061667
