Date UTC,Tube #,CTD cast,Niskin,depth,comments,extraction,comments,qubit (ng/ul),water filtered (L),elution (ul),Fluor,Zymo columns
8/6/2019,1292,69-5,2,500,,,,,2.5,,-0.0023,
8/6/2019,1293,69-5,3,300,,,,,2.5,,-0.0118,
8/6/2019,1294,69-5,4,300,,,,,2.5,,-0.0118,
8/6/2019,1295,69-5,5,150,,,,,2.5,,-0.0211,
8/6/2019,1296,69-5,6,150,,,,,2.5,,-0.0211,
8/6/2019,1297,69-5,7,100,,,,,2.5,,0.164,
8/6/2019,1298,69-5,8,100,,,,,2.5,,0.164,
8/6/2019,1299,69-5,9,50,,,,,2.5,,0.85915,
8/6/2019,1300,69-5,10,50,,,,,2.5,,0.85915,
8/6/2019,1301,69-5,sfc,sfc,,,,,2.5,,0.32132,
8/6/2019,1302,69-5,sfc,sfc,,,,,2.5,,0.32132,
8/6/2019,1303,69-4,1,500,,,,,2.5,,NaN,
8/6/2019,1304,69-4,2,500,,,,,2.5,,NaN,
8/6/2019,1305,69-4,3,300,,,,,2.5,,-0.0045,
8/6/2019,1306,69-4,4-5,300/150,two filters in one tube,10/24/2019,,17.9,2.5,100,0.8276,
8/6/2019,1307,69-4,6,150,ST,,,,2.5,,-0.0188,
8/6/2019,1308,69-4,7,100,ST,,,,2.5,,0.03451,
8/6/2019,1309,69-4,8,100,ST,,,,2.5,,0.03451,
8/6/2019,1310,69-4,9,50,ST,,,,2.5,,1.29366,
8/6/2019,1311,69-4,10,50,ST,,,,2.5,,1.29366,
8/6/2019,1312,69-4,sfc,sfc,filter touched tha mat after filtration,,,,2.5,,0.8276,
8/6/2019,1313,69-4,sfc,sfc,turned yellow after filtration,,,,2.5,,0.8276,
8/6/2019,1314,69-2,sfc,sfc,,,,,2.5,,0.75115,
8/6/2019,1315,69-2,sfc,sfc,,,,,2.5,,0.75115,
8/6/2019,1316,69-2,1,150,,,,,2.5,,NaN,
8/6/2019,1317,69-2,2,150,,,,,2.5,,NaN,
8/6/2019,1318,69-2,3,100,,,,,2.5,,-0.0112,
8/6/2019,1319,69-2,4,100,,,,,2.5,,-0.0112,
8/6/2019,1320,69-2,5,50,JD started here,,,,2.5,,0.05044,
8/6/2019,1321,69-2,6,50,,,,,2.5,,0.05044,
8/6/2019,1322,69-1,sfc,sfc,fiter turned orange after filtration,,,,2.5,,2.43993,
8/6/2019,1323,69-1,sfc,sfc,Jellyfish observed in the sea at time of collection,,,,2.5,,2.43993,
8/6/2019,1324,69-1,1,38,,,,,2.5,,0.1229,
8/6/2019,1325,69-1,2,38,filter fell on mat,,,,2.5,,0.1229,
8/6/2019,1326,69-1,3,25,,,,,2.5,,0.0945,
8/6/2019,1327,69-1,4,25,,,,,2.5,,0.0945,
8/6/2019,1328,69-1,5,3,,,,,2.5,,2.74048,
8/6/2019,1329,69-1,6,3,,,,,2.5,,2.74048,
8/7/2019,1330,71-6,sfc,sfc,,,,,2.5,,0.08745,
8/7/2019,1331,71-6,sfc,sfc,,,,,2.5,,0.08745,
8/7/2019,1332,71-6,1,500,,,,,2.5,,-0.0029,
8/7/2019,1333,71-6,2,500,,,,,2.5,,-0.0029,
8/7/2019,1334,71-6,3,300,,,,,2.5,,-0.0123,
8/7/2019,1335,71-6,4,300,,,,,2.5,,-0.0123,
8/7/2019,1336,71-6,5,150,,,,,2.5,,-0.0244,
8/7/2019,1337,71-6,6,150,,,,,2.5,,-0.0244,
8/7/2019,1338,71-6,7,100,,,,,2.5,,0.17728,
8/7/2019,1339,71-6,8,100,,,,,2.5,,0.17728,
8/7/2019,1340,71-6,9,50,,,,,2.5,,2.32082,
8/7/2019,1341,71-6,10,50,,,,,2.5,,2.32082,
8/7/2019,1342,-,-,-,Evap DI water,,,,2.5,,,
8/7/2019,1343,71-5,sfc,sfc,,,,,2.5,,0.08999,
8/7/2019,1344,71-5,sfc,sfc,,,,,2.5,,0.08999,
8/7/2019,1345,71-5,1,500,,,,,2.5,,-0.0048,
8/7/2019,1346,71-5,2,500,,,,,2.5,,-0.0048,
8/7/2019,1347,71-5,3,300,,,,,2.5,,-0.0104,
8/7/2019,1348,71-5,4,300,,,,,2.5,,-0.0104,
8/7/2019,1349,71-5,5,150,,,,,2.5,,-0.0226,
8/7/2019,1350,71-5,6,150,,,,,2.5,,-0.0226,
8/7/2019,1351,71-5,7,100,,,,,2.5,,0.15889,
8/7/2019,1352,71-5,8,100,,,,,2.5,,0.15889,
8/7/2019,1353,71-5,9,50,,,,,2.5,,0.58173,
8/7/2019,1354,71-5,10,50,,,,,2.5,,0.58173,
8/7/2019,1355,71-4,sfc,sfc,,,,,2.5,,0.08491,
8/7/2019,1356,71-4,sfc,sfc,,,,,2.5,,0.08491,
8/7/2019,1357,71-4,1,464,,,,,2.5,,0.00484,
8/7/2019,1358,71-4,2,464,,,,,2.5,,0.00484,
8/7/2019,1359,71-4,3,300,,,,,2.5,,-0.0083,
8/7/2019,1360,71-4,4,300,,,,,2.5,,-0.0083,
8/7/2019,1361,71-4,5,200,ST accidentally took a sample at 200 m,10/24/2019,,7.74,2.5,100,-0.0148,
8/7/2019,1362,71-4,6,200,,10/24/2019,,9.72,2.5,100,-0.0148,
8/7/2019,1363,71-4,7,150,,,,,2.5,,-0.0219,
8/7/2019,1364,71-4,8,150,,,,,2.5,,-0.0219,
8/7/2019,1365,71-4,9,100,,,,,2.5,,0.04116,
8/7/2019,1366,71-4,10,100,,,,,2.5,,0.04116,
8/7/2019,1367,71-4,11,50,,,,,2.5,,1.40988,
8/7/2019,1368,71-4,12,50,,,,,2.5,,1.40988,
8/7/2019,1369,71-3,sfc,sfc,,,,,2.5,,,
8/7/2019,1370,71-3,sfc,sfc,,,,,2.5,,,
8/7/2019,1371,71-3,1,244,,,,,2.5,,,
8/7/2019,1372,71-3,2,244,,,,,2.5,,,
8/7/2019,1373,71-3,3,150,,,,,2.5,,,
8/7/2019,1374,71-3,4,150,,,,,2.5,,,
8/7/2019,1375,71-3,5,100,,,,,2.5,,,
8/7/2019,1376,71-3,6,100,,,,,2.5,,,
8/7/2019,1377,71-3,7,50,,,,,2.5,,,
8/7/2019,1378,71-3,8,50,,,,,2.5,,,
8/7/2019,1379,71-2,sfc,sfc,,,,,2.5,,0.55027,
8/7/2019,1380,71-2,sfc,sfc,,,,,2.5,,0.55027,
8/7/2019,1381,71-2,1,148,,,,,2.5,,0.01677,
8/7/2019,1382,71-2,2,148,,,,,2.5,,0.01677,
8/7/2019,1383,71-2,3,100,,,,,2.5,,0.00657,
8/7/2019,1384,71-2,4,100,,,,,2.5,,0.00657,
8/7/2019,1385,71-2,5,50,,,,,2.5,,0.38731,
8/7/2019,1386,71-2,6,50,,,,,2.5,,0.38731,
8/7/2019,1387,-,-,-,Evap DI water,,,,2.5,,,
8/7/2019,1388,71-1,sfc,sfc,,,,,2.5,,7.97867,
8/7/2019,1389,71-1,sfc,sfc,,,,,2.5,,7.97867,
8/7/2019,1390,71-1,1,42,,,,,2.5,,0.189,
8/7/2019,1391,71-1,2,42,,,,,2.5,,0.189,
8/7/2019,1392,71-1,3,25,,,,,2.5,,0.33594,
8/7/2019,1393,71-1,4,25,,,,,2.5,,0.33594,
8/8/2019,1394,-,-,-,Lab DI water,,,,2.5,,,
8/8/2019,1395,73-1,sfc,sfc,Turned orange after filtration,,,,2.5,,2.95404,
8/8/2019,1396,73-1,sfc,sfc,Turned orange after filtration,,,,2.5,,2.95404,
8/8/2019,1397,73-1,1,48,,,,,2.5,,0.16817,
8/8/2019,1398,73-1,2,48,,,,,2.5,,0.16817,
8/8/2019,1399,73-1,3,25,,,,,2.5,,0.68141,
8/8/2019,1400,73-1,4,25,,,,,2.5,,0.68141,
8/8/2019,1401,73-1,5,3,Turned orange after filtration,,,,2.5,,2.90633,
8/8/2019,1402,73-1,6,3,Turned orange after filtration,,,,2.5,,2.90633,
8/8/2019,1403,73-2,sfc,sfc,,,,,2.5,,0.57168,
8/8/2019,1404,73-2,sfc,sfc,,,,,2.5,,0.57168,
8/8/2019,1405,73-2,1,140,,,,,2.5,,0.00871,
8/8/2019,1406,73-2,2,140,,,,,2.5,,0.00871,
8/8/2019,1407,73-2,3,100,,,,,2.5,,-0.0191,
8/8/2019,1408,73-2,4,100,,,,,2.5,,-0.0191,
8/8/2019,1409,73-2,5,50,,,,,2.5,,0.16645,
8/8/2019,1410,73-2,6,50,,,,,2.5,,0.16645,
8/8/2019,1411,73-4,sfc,sfc,,,,,2.5,,0.65242,
8/8/2019,1412,73-4,sfc,sfc,,,,,2.5,,0.65242,
8/8/2019,1413,73-4,1,450,,,,,2.5,,-0.0017,
8/8/2019,1414,73-4,2,450,,,,,2.5,,-0.0017,
8/8/2019,1415,73-4,3,300,,,,,2.5,,-0.0066,
8/8/2019,1416,73-4,4,300,,,,,2.5,,-0.0066,
8/8/2019,1417,73-4,5,150,,,,,2.5,,-0.0072,
8/8/2019,1418,73-4,6,150,,,,,2.5,,-0.0072,
8/8/2019,1419,73-4,7,100,,,,,2.5,,0.00272,
8/8/2019,1420,73-4,8,100,,,,,2.5,,0.00272,
8/8/2019,1421,73-4,9,50,,,,,2.5,,0.58441,
8/8/2019,1422,73-4,10,50,,,,,2.5,,0.58441,
8/8/2019,1423,73-5,sfc,sfc,,,,,2.5,,0.2459,
8/8/2019,1424,73-5,sfc,sfc,,,,,2.5,,0.2459,
8/8/2019,1425,73-5,1,500,,,,,2.5,,#######,
8/8/2019,1426,73-5,2,500,,,,,2.5,,#######,
8/8/2019,1427,73-5,3,300,,,,,2.5,,-0.0088,
8/8/2019,1428,73-5,4,300,,,,,2.5,,-0.0088,
8/8/2019,1429,73-5,5,150,,,,,2.5,,-0.0241,
8/8/2019,1430,73-5,6,150,,,,,2.5,,-0.0241,
8/8/2019,1431,73-5,7,100,,,,,2.5,,0.00825,
8/8/2019,1432,73-5,8,100,,,,,2.5,,0.00825,
8/8/2019,1433,73-5,9,50,,,,,2.5,,3.54821,
8/8/2019,1434,73-5,10,50,,,,,2.5,,3.54821,
8/8/2019,1435,73-6,sfc,sfc,,,,,2.5,,0.12922,
8/8/2019,1436,73-6,sfc,sfc,,,,,2.5,,0.12922,
8/8/2019,1437,73-6,1,500,,,,,2.5,,-0.0036,
8/8/2019,1438,73-6,2,500,,,,,2.5,,-0.0036,
8/8/2019,1439,73-6,3,300,,,,,2.5,,-0.013,
8/8/2019,1440,73-6,4,300,,,,,2.5,,-0.013,
8/8/2019,1441,73-6,5,150,,,,,2.5,,-0.0241,
8/8/2019,1442,73-6,6,150,,,,,2.5,,-0.0241,
8/8/2019,1443,73-6,7,100,,,,,2.5,,0.09893,
8/8/2019,1444,73-6,8,100,,,,,2.5,,0.09893,
8/8/2019,1445,73-6,9,50,,,,,2.5,,0.54436,
8/8/2019,1446,73-6,10,50,,,,,2.5,,0.54436,
8/8/2019,1447,73-7,sfc,sfc,,,,,2.5,,0.08952,
8/8/2019,1448,73-7,sfc,sfc,,,,,2.5,,0.08952,
8/8/2019,1449,73-7,1,500,,,,,2.5,,-0.0048,
8/8/2019,1450,73-7,2,500,,,,,2.5,,-0.0048,
8/8/2019,1451,73-7,3,300,,,,,2.5,,-0.0117,
8/8/2019,1452,73-7,4,300,,,,,2.5,,-0.0117,
8/8/2019,1453,73-7,5,150,,,,,2.5,,-0.0229,
8/8/2019,1454,73-7,6,150,,,,,2.5,,-0.0229,
8/8/2019,1455,73-7,7,100,,,,,2.5,,0.07956,
8/8/2019,1456,73-7,8,100,,,,,2.5,,0.07956,
8/8/2019,1457,73-7,9,50,,,,,2.5,,0.75141,
8/8/2019,1458,73-7,10,50,,,,,2.5,,0.75141,
8/9/2019,1459,-,-,-,Lab DI water,,,,2.5,,,
8/9/2019,1460,75-7,sfc,sfc,,,,,2.5,,0.21813,
8/9/2019,1461,75-7,sfc,sfc,,,,,2.5,,0.21813,
8/9/2019,1462,75-7,1,500,,,,,2.5,,#######,
8/9/2019,1463,75-7,2,500,,,,,2.5,,#######,
8/9/2019,1464,75-7,3,300,,,,,2.5,,-0.0111,
8/9/2019,1465,75-7,4,300,,,,,2.5,,-0.0111,
8/9/2019,1466,75-7,5,150,,,,,2.5,,-0.0223,
8/9/2019,1467,75-7,6,150,,,,,2.5,,-0.0223,
8/9/2019,1468,75-7,7,100,,,,,2.5,,0.06786,
8/9/2019,1469,75-7,8,100,,,,,2.5,,0.06786,
8/9/2019,1470,75-7,9,50,,,,,2.5,,0.83199,
8/9/2019,1471,75-7,10,50,,,,,2.5,,0.83199,
8/9/2019,1472,75-6,sfc,sfc,,,,,2.5,,0.24443,
8/9/2019,1473,75-6,sfc,sfc,,,,,2.5,,0.24443,
8/9/2019,1474,75-6,1,500,,,,,2.5,,-0.0052,
8/9/2019,1475,75-6,2,500,,,,,2.5,,-0.0052,
8/9/2019,1476,75-6,3,300,,,,,2.5,,-0.01,
8/9/2019,1477,75-6,4,300,,,,,2.5,,-0.01,
8/9/2019,1478,75-6,5,150,,,,,2.5,,-0.0221,
8/9/2019,1479,75-6,6,150,,,,,2.5,,-0.0221,
8/9/2019,1480,75-6,7,100,,,,,2.5,,0.0081,
8/9/2019,1481,75-6,8,100,,,,,2.5,,0.0081,
8/9/2019,1482,75-6,9,50,,,,,2.5,,0.44886,
8/9/2019,1483,75-6,10,50,,,,,2.5,,0.44886,
8/9/2019,1484,-,-,-,Evap DI water,,,,2.5,,,
8/9/2019,1485,75-5,sfc,sfc,,,,,2.5,,0.3467,
8/9/2019,1486,75-5,sfc,sfc,,,,,2.5,,0.3467,
8/9/2019,1487,75-5,1,500,,,,,2.5,,#######,
8/9/2019,1488,75-5,2,500,,,,,2.5,,#######,
8/9/2019,1489,75-5,3,300,,,,,2.5,,-0.0037,
8/9/2019,1490,75-5,4,300,,,,,2.5,,-0.0037,
8/9/2019,1491,75-5,5,150,,,,,2.5,,-0.0163,
8/9/2019,1492,75-5,6,150,,,,,2.5,,-0.0163,
8/9/2019,1493,75-5,7,100,,,,,2.5,,0.0096,
8/9/2019,1494,75-5,8,100,,,,,2.5,,0.0096,
8/9/2019,1495,75-5,9,50,,,,,2.5,,0.50273,
8/9/2019,1496,75-5,10,50,,,,,2.5,,0.50273,
8/9/2019,1497,75-4,sfc,sfc,,,,,2.5,,0.62488,
8/9/2019,1498,75-4,sfc,sfc,,,,,2.5,,0.62488,
8/9/2019,1499,75-4,1,500,,,,,2.5,,0.00687,
8/9/2019,1500,75-4,2,500,,,,,2.5,,0.00687,
8/9/2019,1501,75-4,3,300,,,,,2.5,,#######,
8/9/2019,1502,75-4,4,300,,,,,2.5,,#######,
8/9/2019,1503,75-4,5,150,,,,,2.5,,-0.0206,
8/9/2019,1504,75-4,6,150,,,,,2.5,,-0.0206,
8/9/2019,1505,75-4,7,100,,,,,2.5,,0.00271,
8/9/2019,1506,75-4,8,100,,,,,2.5,,0.00271,
8/9/2019,1507,75-4,9,50,,,,,2.5,,0.33174,
8/9/2019,1508,75-4,10,50,,,,,2.5,,0.33174,
8/9/2019,1509,75-3,sfc,sfc,,,,,2.5,,0.67408,
8/9/2019,1510,75-3,sfc,sfc,,,,,2.5,,0.67408,
8/9/2019,1511,75-3,1,300,,,,,2.5,,-0.0019,
8/9/2019,1512,75-3,2,300,,,,,2.5,,-0.0019,
8/9/2019,1513,75-3,3,150,,,,,2.5,,-0.0196,
8/9/2019,1514,75-3,4,150,,,,,2.5,,-0.0196,
8/9/2019,1515,75-3,5,100,,,,,2.5,,-0.0064,
8/9/2019,1516,75-3,6,100,,,,,2.5,,-0.0064,
8/9/2019,1517,75-3,7,50,,,,,2.5,,0.21042,
8/9/2019,1518,75-3,8,50,,,,,2.5,,0.21042,
8/9/2019,1519,75-2,sfc,sfc,,,,,2.5,,1.07599,
8/9/2019,1520,75-2,sfc,sfc,,,,,2.5,,1.07599,
8/9/2019,1521,75-2,1,150,,,,,2.5,,0.01578,
8/9/2019,1522,75-2,2,150,,,,,2.5,,0.01578,
8/9/2019,1523,75-2,3,100,,,,,2.5,,-0.0092,
8/9/2019,1524,75-2,4,100,,,,,2.5,,-0.0092,
8/9/2019,1525,75-2,5,50,,,,,2.5,,0.09231,
8/9/2019,1526,75-2,6,50,,,,,2.5,,0.09231,
8/9/2019,1527,-,-,-,Evap DI water,,,,2.5,,,
8/9/2019,1528,75-1,sfc,sfc,"Willapa River mouth, really slow filtration. Lots of fish observed at collection.",,,,2.5,,1.16117,
8/9/2019,1529,75-1,sfc,sfc,Turned orange after filtration,,,,2.5,,1.16117,
8/9/2019,1530,75-1,1,40,Gradient of color depending on depth,,,,2.5,,0.14209,
8/9/2019,1531,75-1,2,40,,,,,2.5,,0.14209,
8/9/2019,1532,75-1,3,25,Also very slow.,,,,2.5,,1.10084,
8/9/2019,1533,75-1,4,25,,,,,2.5,,1.10084,
8/10/2019,1534,-,-,-,Lab DI water,11/12/2019,,,2.5,100,,
8/10/2019,1535,77-1,sfc,sfc,Quite colored,11/12/2019,"phase-lock failed on 1st CI wash, big pellet",53,2.5,100,1.0549,
8/10/2019,1536,77-1,sfc,sfc,Quite colored,11/12/2019,big pellet,too high,2.5,100,1.0549,
8/10/2019,1537,77-1,1,50,"Quite colored, not completely sealed and Longmire evaporated",11/12/2019,big pellet,,2.5,100,0.07568,
8/10/2019,1538,77-1,2,50,Quite colored,11/12/2019,,48.3,2.5,100,0.07568,
8/10/2019,1539,77-1,3,25,Quite colored,11/12/2019,,34.6,2.5,100,0.12619,
8/10/2019,1540,77-1,4,25,Quite colored,11/12/2019,,32.1,2.5,100,0.12619,
8/10/2019,1541,77-2,sfc,sfc,Quite colored,11/12/2019,big pellet,31.5,2.5,100,2.23106,
8/10/2019,1542,77-2,sfc,sfc,Quite colored,11/12/2019,big pellet,,2.5,100,2.23106,
8/10/2019,1543,77-2,1,143,Quite colored,,,,2.5,,0.03277,
8/10/2019,1544,77-2,2,143,Quite colored,,,,2.5,,0.03277,
8/10/2019,1545,77-2,3,100,Quite colored,,,,2.5,,0.01455,
8/10/2019,1546,77-2,4,100,Quite colored,,,,2.5,,0.01455,
8/10/2019,1547,77-2,5,50,Quite colored,11/12/2019,,,2.5,100,0.16916,
8/10/2019,1548,77-2,6,50,Quite colored,11/12/2019,,42.8,2.5,100,0.16916,
8/10/2019,1549,77-4,sfc,sfc,Lots of fish observed at time of collection and a dolphin,,,,2.5,,0.48584,
8/10/2019,1550,77-4,sfc,sfc,,,,,2.5,,0.48584,
8/10/2019,1551,77-4,1,500,,,,,2.5,,0.00328,
8/10/2019,1552,77-4,2,500,,,,,2.5,,0.00328,
8/10/2019,1553,77-4,3,300,,,,,2.5,,-0.0033,
8/10/2019,1554,77-4,4,300,,,,,2.5,,-0.0033,
8/10/2019,1555,77-4,5,150,,,,,2.5,,0.00924,
8/10/2019,1556,77-4,6,150,,,,,2.5,,0.00924,
8/10/2019,1557,77-4,7,100,,,,,2.5,,0.02716,
8/10/2019,1558,77-4,8,100,,,,,2.5,,0.02716,
8/10/2019,1559,77-4,9,50,,,,,2.5,,0.3777,
8/10/2019,1560,77-4,10,50,,,,,2.5,,0.3777,
8/10/2019,1561,77-5,sfc,sfc,,,,,2.5,,0.26238,
8/10/2019,1562,77-5,sfc,sfc,,,,,2.5,,0.26238,
8/10/2019,1563,77-5,1,500,,,,,2.5,,-0.0021,
8/10/2019,1564,77-5,2,500,,,,,2.5,,-0.0021,
8/10/2019,1565,77-5,3,300,,,,,2.5,,-0.0038,
8/10/2019,1566,77-5,4,300,,,,,2.5,,-0.0038,
8/10/2019,1567,77-5,5,150,Filter fell on cup no 4 - JD,,,,2.5,,-0.0151,
8/10/2019,1568,77-5,6,150,,,,,2.5,,-0.0151,
8/10/2019,1569,77-5,7,100,,,,,2.5,,-0.0206,
8/10/2019,1570,77-5,8,100,,,,,2.5,,-0.0206,
8/10/2019,1571,77-5,9,50,,,,,2.5,,0.50884,
8/10/2019,1572,77-5,10,50,,,,,2.5,,0.50884,
8/10/2019,1573,77-6,sfc,sfc,,11/12/2019,,,2.5,100,0.16848,
8/10/2019,1574,77-6,sfc,sfc,,11/12/2019,,,2.5,100,0.16848,
8/10/2019,1575,77-6,1,500,,,,,2.5,,-0.0022,
8/10/2019,1576,77-6,2,500,,,,,2.5,,-0.0022,
8/10/2019,1577,77-6,3,300,,,,,2.5,,-0.007,
8/10/2019,1578,77-6,4,300,,,,,2.5,,-0.007,
8/10/2019,1579,77-6,5,150,,,,,2.5,,-0.0192,
8/10/2019,1580,77-6,6,150,,,,,2.5,,-0.0192,
8/10/2019,1581,77-6,7,100,,,,,2.5,,-0.0177,
8/10/2019,1582,77-6,8,100,,,,,2.5,,-0.0177,
8/10/2019,1583,77-6,9,50,,11/12/2019,,,2.5,100,0.5998,
8/10/2019,1584,77-6,10,50,,11/12/2019,,,2.5,100,0.5998,
8/11/2019,1585,79-8,sfc,sfc,The fish people dumped lots of rockfish at the time the CTD was deployed,,,,2.5,,0.28154,
8/11/2019,1586,79-8,sfc,sfc,A little shark was observed at the time of collection,,,,2.5,,0.28154,
8/11/2019,1587,79-8,1,500,,,,,2.5,,-0.0077,
8/11/2019,1588,79-8,2,500,,,,,2.5,,-0.0077,
8/11/2019,1589,79-8,3,300,,,,,2.5,,-0.0088,
8/11/2019,1590,79-8,4,300,,,,,2.5,,-0.0088,
8/11/2019,1591,79-8,5,150,,,,,2.5,,-0.0178,
8/11/2019,1592,79-8,6,150,,,,,2.5,,-0.0178,
8/11/2019,1593,79-8,7,100,,,,,2.5,,0.07014,
8/11/2019,1594,79-8,8,100,,,,,2.5,,0.07014,
8/11/2019,1595,79-8,9,50,,,,,2.5,,0.73898,
8/11/2019,1596,79-8,10,50,,,,,2.5,,0.73898,
8/11/2019,1597,79-7,sfc,sfc,,,,,2.5,,0.1009,
8/11/2019,1598,79-7,sfc,sfc,,,,,2.5,,0.1009,
8/11/2019,1599,79-7,1,500,,,,,2.5,,#######,
8/11/2019,1600,79-7,2,500,,,,,2.5,,#######,
8/11/2019,1601,79-7,3,300,,,,,2.5,,-0.0069,
8/11/2019,1602,79-7,4,300,,,,,2.5,,-0.0069,
8/11/2019,1603,79-7,5,150,,,,,2.5,,-0.0237,
8/11/2019,1604,79-7,6,150,,,,,2.5,,-0.0237,
8/11/2019,1605,79-7,7,100,,,,,2.5,,-0.0035,
8/11/2019,1606,79-7,8,100,,,,,2.5,,-0.0035,
8/11/2019,1607,79-7,9,50,,,,,2.5,,0.25999,
8/11/2019,1608,79-7,10,50,,,,,2.5,,0.25999,
8/11/2019,1609,-,-,-,Evap DI water,,,,2.5,,,
8/11/2019,1610,-,-,-,Lab DI water,,,,2.5,,,
8/11/2019,1611,79-6 ,sfc,sfc,,,,,2.5,,0.22754,
8/11/2019,1612,79-6 ,sfc,sfc,,,,,2.5,,0.22754,
8/11/2019,1613,79-6 ,1,500,,,,,2.5,,0.0047,
8/11/2019,1614,79-6 ,2,500,,,,,2.5,,0.0047,
8/11/2019,1615,79-6 ,3,300,,,,,2.5,,-0.007,
8/11/2019,1616,79-6 ,4,300,Filter fell on mat after filtration - JD,,,,2.5,,-0.007,
8/11/2019,1617,79-6 ,5,150,,,,,2.5,,-0.019,
8/11/2019,1618,79-6 ,6,150,,,,,2.5,,-0.019,
8/11/2019,1619,79-6 ,7,100,,,,,2.5,,-0.0152,
8/11/2019,1620,79-6 ,8,100,,,,,2.5,,-0.0152,
8/11/2019,1621,79-6 ,9,50,,,,,2.5,,0.56756,
8/11/2019,1622,79-6 ,10,50,,,,,2.5,,0.56756,
8/11/2019,1623,79-5,sfc,sfc,pod of white-sided dolphins observed at collection near CTD,,,,2.5,,0.59856,
8/11/2019,1624,79-5,sfc,sfc,,,,,2.5,,0.59856,
8/11/2019,1625,79-5,1,500,,,,,2.5,,-0.0029,
8/11/2019,1626,79-5,2,500,,,,,2.5,,-0.0029,
8/11/2019,1627,79-5,3,300,,,,,2.5,,-0.0092,
8/11/2019,1628,79-5,4,300,,,,,2.5,,-0.0092,
8/11/2019,1629,79-5,5,150,,,,,2.5,,-0.0108,
8/11/2019,1630,79-5,6,150,,,,,2.5,,-0.0108,
8/11/2019,1631,79-5,7,100,,,,,2.5,,-0.0164,
8/11/2019,1632,79-5,8,100,,,,,2.5,,-0.0164,
8/11/2019,1633,79-5,9,50,,,,,2.5,,0.16339,
8/11/2019,1634,79-5,10,50,,,,,2.5,,0.16339,
8/11/2019,1635,79-4,sfc,sfc,,,,,2.5,,0.66808,
8/11/2019,1636,79-4,sfc,sfc,,,,,2.5,,0.66808,
8/11/2019,1637,79-4,1,446,,,,,2.5,,0.00314,
8/11/2019,1638,79-4,2,446,,,,,2.5,,0.00314,
8/11/2019,1639,79-4,3,300,,,,,2.5,,-0.0029,
8/11/2019,1640,79-4,4,300,,,,,2.5,,-0.0029,
8/11/2019,1641,79-4,5,150,,,,,2.5,,0.02854,
8/11/2019,1642,79-4,6,150,,,,,2.5,,0.02854,
8/11/2019,1643,79-4,7,100,,,,,2.5,,0.02109,
8/11/2019,1644,79-4,8,100,,,,,2.5,,0.02109,
8/11/2019,1645,79-4,9,50,,,,,2.5,,0.08287,
8/11/2019,1646,79-4,10,50,,,,,2.5,,0.08287,
8/11/2019,1647,79-2,sfc,sfc,,,,,2.5,,0.26455,
8/11/2019,1648,79-2,sfc,sfc,,,,,2.5,,0.26455,
8/11/2019,1649,79-2,1,135,,,,,2.5,,0.18434,
8/11/2019,1650,79-2,2,135,filter fell on mat after filtration - JD,,,,2.5,,0.18434,
8/11/2019,1651,79-2,3,100,,,,,2.5,,0.15091,
8/11/2019,1652,79-2,4,100,,,,,2.5,,0.15091,
8/11/2019,1653,79-2,5,50,,,,,2.5,,0.07585,
8/11/2019,1654,79-2,6,50,,,,,2.5,,0.07585,
8/11/2019,1655,79-1,sfc,sfc,Jellyfish observed from CTD deck,,,,2.5,,1.31408,
8/11/2019,1656,79-1,sfc,sfc,,,,,2.5,,1.31408,
8/11/2019,1657,79-1,1,47,,,,,2.5,,0.3094,
8/11/2019,1658,79-1,2,47,,,,,2.5,,0.3094,
8/11/2019,1659,79-1,3,25,,,,,2.5,,0.24519,
8/11/2019,1660,79-1,4,25,,,,,2.5,,0.24519,
8/12/2019,1661,-,-,-,Evap DI water,,,,2.5,,,
8/12/2019,1662,80-1,sfc,sfc,The whole set for this station took very long to filter and was yellow,,,,2.5,,4.75626,
8/12/2019,1663,80-1,sfc,sfc,,,,,2.5,,4.75626,
8/12/2019,1664,80-1,1,50,,,,,2.5,,0.201,
8/12/2019,1665,80-1,2,50,,,,,2.5,,0.201,
8/12/2019,1666,80-1,3,25,,,,,2.5,,0.20165,
8/12/2019,1667,80-1,4,25,,,,,2.5,,0.20165,
8/12/2019,1668,80-1,5,3,,,,,2.5,,4.39684,
8/12/2019,1669,80-1,6,3,,,,,2.5,,4.39684,
8/12/2019,1670,80-2,sfc,sfc,Took very long to fiter as well,,,,2.5,,0.53055,
8/12/2019,1671,80-2,sfc,sfc,,,,,2.5,,0.53055,
8/12/2019,1672,80-2,1,174,,,,,2.5,,0.04392,
8/12/2019,1673,80-2,2,174,,,,,2.5,,0.04392,
8/12/2019,1674,80-2,3,150,,,,,2.5,,0.04604,
8/12/2019,1675,80-2,4,150,,,,,2.5,,0.04604,
8/12/2019,1676,80-2,5,100,,,,,2.5,,0.02306,
8/12/2019,1677,80-2,6,100,,,,,2.5,,0.02306,
8/12/2019,1678,80-2,7,50,,,,,2.5,,0.36686,
8/12/2019,1679,80-2,8,50,,,,,2.5,,0.36686,
8/12/2019,1680,80-3,sfc,sfc,,,,,2.5,,0.25478,
8/12/2019,1681,80-3,sfc,sfc,,,,,2.5,,0.25478,
8/12/2019,1682,80-3,1,500,,,,,2.5,,-0.0013,
