Date,Time,Button,Transect #,Station #,Methot #,CTD Cast #,uCTD #,Vertical Net #,NOTES,SciGPS-Time,SciGPS-Lat,SciGPS-Lon,SciGPS-COG,SciGPS-SOG,Gyro-MainFeed-Heading,AirTempC,Wetbulb,RelativeHumidity,TrueWind-JackStaff-SPEED,TrueWind-JackStaff-DIRECTION,Barometer-Vaisala-HCP,TSG21-SBE38-Temp-C,TSG21-Salinity,Fluorometer-Turner-10-AU-raw,EK-38kHz-DepthBelowSurface-M-VALUE,ES-50kHz-DepthBelowTransducer-M,Shaft-RPM-Message-VALUE,SideStationWinch-1-Length-M,SideStationWinch-2-Length-M
6/13/19,20:41:56,Start Event,,,,,,,no bird strike,204155,4419.7905N,12419.1427W,233,0.6,344.7,13.6,12.5,88,14.01,340.36,1017.66,11.02011,33.36516,3.534,77.26,84.62,28.35547,7,8
6/13/19,20:58:37,CTD at Depth,,,,1,,,no bird strike,205835,4419.7893N,12419.1425W,230,1.7,346.61,13.9,12.7,87,15.29,358.07,1017.9,11.05043,33.06685,3.839,77.48,85.04,33.31882,4,8
6/13/19,22:58:49,CB Down,,,,,,,no bird strike,225847,4418.4067N,12418.4701W,264,1.1,357.74,13.9,12.5,85,11.17,5.47,1017.82,11.5767,33.33644,4.361,74.81,81.13,4.70293,0,8
6/16/19,13:12:54,CTD at Depth,,Monterey Bay,,2,,,no bird strike,131253,3638.1692N,12153.0783W,178,0.2,290.74,12.1,11.5,93,5.43,247.76,1014.25,13.9867,33.49984,1.266,61.04,68.78,2.29785,61,8
6/16/19,20:36:41,CTD at Depth,,Monterey Bay,,3,,,no bird strike,203640,3638.1650N,12153.0805W,189,0.4,299.15,14.5,12.6,80,8.1,272.71,1013.49,14.15041,33.49518,1.139,63.04,69.69,2.34381,58,8
6/17/19,11:20:34,CTD at Depth,1,7,,4,,,no bird strike,112033,3423.8309N,12059.9234W,284,0.6,304.02,13.5,12.9,94,9.63,350.14,1012.15,14.25853,33.52343,1.08,1121.47,0,13.05179,567,8
6/17/19,12:30:50,CTD at Depth,,9,,5,,,no bird strike,123048,3423.7005N,12108.7306W,304,0.7,328.45,13.4,13,96,5.18,0.65,1012.01,14.09163,33.5174,0.839,-0.03,0,22.79467,572,8
6/17/19,12:53:03,Start Transect,,9,,,,,no bird strike,125301,3423.8349N,12108.5698W,94,7.5,82.86,13.3,12.9,95,12.39,327.78,1012.18,14.0753,33.52011,0.845,-0.03,0,79.78135,0,8
6/17/19,15:24:03,Break Transect,,9,,,,,no bird strike,152402,3423.8394N,12034.5298W,89,11.1,85.91,12.8,12.5,96,14.53,320.22,1012.93,13.23621,33.68123,0.836,249.88,143.81,100.93689,0,8
6/17/19,20:50:30,CTD at Depth,,zPC1,,6,,,no bird strike,205028,3433.8647N,12041.5655W,162,1.7,335.97,15.7,13.9,82,3.44,318.46,1013.21,13.06611,33.68715,0.642,60.51,67.53,2.46636,61,8
6/17/19,21:01:40,VertNet In,,zPC1,,,,1,no bird strike,210139,3433.8320N,12041.5112W,236,1.4,333.71,16.2,14,79,2.41,320.39,1013.19,13.10941,33.69548,0.642,60.54,66.45,12.53094,11,1
6/17/19,21:07:07,VertNet Out,,zPC1,,,,1,no bird strike,210706,3433.8246N,12041.4904W,7,1.2,324.59,16.3,14.1,78,2.71,278.71,1013.28,13.05741,33.66723,0.639,60.29,66.47,16.55984,11,0
6/17/19,22:11:05,CTD at Depth,2,zPC2,,7,,,no bird strike,221103,3434.0309N,12046.0527W,28,1,308.63,16.5,14.1,77,4.5,268.72,1013.08,13.81611,33.70808,0.873,192.54,201.26,4.68761,210,11
6/17/19,22:21:14,VertNet In,,zPC2,,,,2,no bird strike,222112,3434.0709N,12045.9634W,89,1.2,288.86,16.6,14.2,77,4.38,246.99,1013.09,13.691,33.70257,0.873,185.14,194.45,2.46636,7,2
6/17/19,22:31:13,VertNet Out,,zPC2,,,,2,no bird strike,223111,3434.1411N,12045.9269W,128,0.9,320.65,16.8,14.3,77,4.32,246,1012.94,14.08811,33.69325,0.84,-0.03,214.08,13.37349,7,1
6/17/19,23:18:32,CTD at Depth,,zPC3,,8,,,no bird strike,231831,3433.8814N,12049.7068W,110,4,183.6,16,14.1,82,7.5,289.14,1012.8,14.7811,33.66074,0.82,283.02,0,2.4204,316,7
6/17/19,23:32:35,VertNet In,,zPC3,,,,3,no bird strike,233234,3433.8001N,12049.6526W,84,1.3,313.49,16,14.3,83,4.28,284.46,1012.86,14.6749,33.64009,0.892,280.52,106.32,9.54374,7,1
6/18/19,0:43:16,CTD at Depth,,zPC4,,9,,,no bird strike,4314,3433.8452N,12054.3681W,147,1.4,316.01,16,14.1,81,2.7,266.2,1012.39,14.49771,33.48247,0.84,496.87,0,19.05684,551,9
6/18/19,0:58:52,VertNet In,,zPC4,,,,4,no bird strike,5850,3433.8453N,12054.3669W,0,0.4,314.79,16.1,14.2,82,3.77,286.5,1012.41,14.36995,33.49855,0.873,496.58,0,12.59222,8,3
6/18/19,1:17:57,VertNet Out,,zPC4,,,,4,no bird strike,11756,3433.9617N,12054.1918W,87,7.4,88.49,16,14.2,82,3.02,330.12,1012.64,14.53879,33.51966,0.781,483.46,98.59,72.13717,0,10
6/18/19,6:08:31,CTD at Depth,,CTD3-4,,10,,,no bird strike,60830,3443.9586N,12102.3012W,84,3.2,355.51,14.9,14,90,4.96,321.22,1013.35,15.21012,33.64322,0.863,490.1,0,13.75646,548,10
6/18/19,7:22:34,CTD at Depth,,CTD3-3,,11,,,no bird strike,72232,3443.7272N,12056.3255W,217,2.3,320.2,14.5,13.8,92,2.7,36.59,1012.89,13.86081,33.68338,0.899,306.92,0,2.4204,341,10
6/18/19,8:14:48,CTD at Depth,,CTD3-2,,12,,,no bird strike,81447,3443.8110N,12051.0291W,236,0.8,318.07,14.4,13.7,93,2.13,250.39,1013.01,13.8877,33.69826,0.946,153.56,161.8,2.43572,167,10
6/18/19,9:16:27,CTD at Depth,,CTD3-1,,13,,,no bird strike,91626,3443.8475N,12041.7778W,230,1.4,324.86,13.7,13.1,94,1.05,102.92,1013.21,13.8802,33.72139,1.102,50.17,56.16,2.43572,49,10
6/18/19,13:09:24,CTD at Depth,,zPC-5,,14,,,no bird strike,130922,3434.0400N,12115.5155W,207,1.3,328.01,14.8,13.9,91,1.3,27,1013.74,14.77732,33.40166,0.644,916.65,209.81,13.48072,567,10
6/18/19,13:25:10,VertNet In,2,zPC-5,,,,5,no bird strike,132508,3434.0147N,12115.4991W,55,1,334.35,14.8,13.9,90,1.56,118.27,1013.9,14.8592,33.3924,0.663,921.43,0,11.9335,7,7
6/18/19,13:35:29,VertNet Out,,zPC-5,,,,5,no bird strike,133528,3434.0298N,12115.4758W,83,0.5,329.42,14.8,13.9,91,3.52,99.14,1013.77,14.8566,33.39511,0.657,918.76,99.5,13.05179,7,9
6/18/19,14:47:55,CTD at Depth,,zPC-6,,15,,,no bird strike,144754,3433.9643N,12124.1912W,259,1,295.96,15.3,14.3,90,3.92,160.71,1014.52,15.2995,33.44458,0.655,502.89,0,12.63817,570,9
6/18/19,15:06:41,VertNet In,,zPC-6,,,,6,no bird strike,150640,3434.0878N,12124.2024W,194,0.4,294.17,15.5,14.3,88,4.02,158.87,1014.6,15.22858,33.41686,0.659,-0.03,0,13.05179,6,7
6/18/19,15:13:14,VertNet Out,,zPC-6,,,,6,no bird strike,151313,3434.1283N,12124.2006W,58,0.8,296.86,15.4,14.2,88,3.19,150.94,1014.74,15.24382,33.40688,0.644,15.12,0,15.47219,6,0
6/19/19,3:22:57,CTD at Depth,3,CTD 3-5,,16,,,no bird strike,32256,3443.8735N,12108.1791W,76,0.7,130.38,15.1,14.1,90,3.02,278.68,1015.39,15.2193,33.63394,1.076,546.64,0,22.19723,570,10
6/19/19,4:32:37,CTD at Depth,,CTD 3-6,,17,,,no bird strike,43235,3443.8174N,12114.3887W,217,0.2,132.71,14.9,14.2,93,1,227.73,1015.31,14.24641,33.37764,0.622,564.68,511.39,14.50709,568,10
6/19/19,5:42:05,CTD at Depth,,CTD 3-7,,18,,,no bird strike,54203,3443.8070N,12120.4014W,281,0.7,130.84,14.8,14.1,93,1.59,109.72,1015.78,15.37381,33.40515,0.614,564.62,511.39,22.27383,568,10
6/19/19,6:46:58,CTD at Depth,,CTD 3-8,,19,,,no bird strike,64657,3443.9028N,12126.4090W,43,1.1,129.27,14.4,13.9,95,0.7,221.49,1015.78,14.98561,33.39629,0.626,649.77,513.74,13.60327,567,10
6/19/19,7:52:44,CTD at Depth,,CTD 3-9,,20,,,no bird strike,75243,3443.8804N,12132.7922W,18,2,299.53,14.4,13.9,95,4.13,171.78,1015.57,13.57047,33.29752,0.625,886.72,514.7,17.32579,569,10
6/19/19,8:54:09,CTD at Depth,,CTD 3-10,,21,,,no bird strike,85408,3443.8742N,12138.7123W,204,0.4,314.25,14.7,14.1,94,0.45,164.66,1015.2,15.1887,33.12691,0.534,839.97,526.08,24.60231,584,10
6/19/19,9:55:37,CTD at Depth,,CTD 3-11,,22,,,no bird strike,95535,3443.7771N,12143.5699W,246,1.4,331.62,14.6,14,94,0.92,143.67,1014.74,15.3905,33.09665,0.498,1495.44,511.82,16.69771,567,10
6/19/19,23:11:12,Notes,,CTD 3-11,,,,,no bird strike,231111,3456.8662N,12054.4097W,64,11,52.97,16.7,15.3,86,4.15,192.58,1015.02,659,33      .,1.125,235.88,481.92,90.09104,0,10
6/20/19,6:12:32,CTD at Depth,5,CTD 5-1,,23,,,no bird strike,61230,3503.8623N,12043.6831W,32,0.3,299.42,15.2,14.5,92,2.5,216.06,1015.45,13.49552,33.75417,1.203,51.3,57.41,21.50788,46,10
6/20/19,7:10:10,CTD at Depth,,CTD 5-2,,24,,,no bird strike,71008,3503.8762N,12051.9320W,80,1.2,310.47,15,14.3,93,0.7,12.18,1015.19,13.86781,33.683,0.92,142.42,149.37,21.24745,152,10
6/20/19,7:56:42,CTD at Depth,,CTD 5-3,,25,,,no bird strike,75640,3503.8220N,12057.2217W,67,0.7,315.43,15.1,14.3,92,2.41,166.41,1015.09,13.15773,33.74353,0.85,294.74,304.99,18.81173,326,10
6/20/19,8:59:19,CTD at Depth,,CTD 5-4,,26,,,no bird strike,85918,3503.8286N,12104.7548W,164,0.6,314.81,15.7,14.7,90,3.44,140.1,1014.76,14.43461,33.6384,0.93,499.12,511.68,18.09174,561,10
6/20/19,10:46:31,CTD at Depth,,CTD 5-6,,27,,,no bird strike,104629,3504.1022N,12116.4182W,77,1.6,125.85,14.7,14.3,95,3.3,143.62,1014.32,15.28861,33.64366,0.828,609.12,0,2.22125,577,10
6/20/19,11:54:56,CTD at Depth,,CTD 5-7,,28,,,no bird strike,115454,3503.7017N,12123.0329W,63,1.4,130.54,14.6,14.3,96,2.43,208.59,1014.29,14.52492,33.54525,0.652,481.34,492.93,2.22125,538,10
6/21/19,5:02:12,CTD at Depth,7,CTD 7-1,,29,,,no bird strike,50211,3523.8174N,12055.5030W,299,0.1,301.26,14.8,14.4,95,1.77,166.74,1013.54,13.96672,33.60375,1.028,51.63,56.93,29.97928,46,10
6/21/19,5:57:07,CTD at Depth,,CTD 7-2,,30,,,no bird strike,55706,3523.8486N,12102.3457W,165,0.3,307.71,14.8,14.4,96,0.3,345,1013.08,13.82832,33.59832,0.967,169.59,176.18,9.1148,180,10
6/21/19,6:52:33,CTD at Depth,,CTD 7-3,,31,,,no bird strike,65231,3523.8446N,12108.0687W,240,0.5,311.85,14.7,14.2,94,2.21,329.49,1012.84,15.56532,33.63754,0.946,296.64,305.56,12.0101,328,10
6/21/19,8:06:47,CTD at Depth,,CTD 7-4,,32,,,no bird strike,80644,3523.8204N,12117.4426W,297,0.6,315.9,15.3,14,87,2.83,254.55,1012.95,15.54652,33.54803,0.987,488.23,498.77,14.7522,548,10
6/21/19,9:08:20,CTD at Depth,,CTD 7-5,,33,,,no bird strike,90818,3523.6943N,12123.7948W,210,0.4,315.05,14.4,13.7,93,3.99,331.42,1012.68,15.5022,33.12134,0.577,708.82,0,12.74541,574,10
6/21/19,10:08:43,CTD at Depth,,CTD 7-6,,34,,,no bird strike,100841,3523.9204N,12129.7767W,349,1.5,317.98,14.7,13.4,87,1.47,196.24,1012.52,15.50283,33.12631,0.549,499.79,510.58,12.5003,566,10
6/22/19,6:39:16,CTD at Depth,9,CTD 9-11,,35,,,no bird strike,63915,3543.5280N,12211.0644W,246,1,295.21,14,12.6,86,13.5,314.43,1014.35,15.35372,33.0903,0.496,27.76,0,19.97598,586,10
6/22/19,8:02:21,CTD at Depth,,CTD 9-9,,36,,,no bird strike,80220,3543.9201N,12200.8553W,289,2,322.38,13.8,12.7,88,9.94,319.9,1014.07,15.32432,33.09531,0.488,1131.86,513.31,29.32057,568,10
6/22/19,10:48:41,CTD at Depth,,CTD 9-4,,37,,,no bird strike,104839,3543.9247N,12129.9120W,34,0.4,313.05,13.8,13,91,5.31,329.71,1014.06,13.681,33.21261,0.675,472.6,484.21,12.56158,529,10
6/22/19,11:31:54,CTD at Depth,,CTD 9-3,,38,,,no bird strike,113152,3543.8294N,12127.1217W,12,0.6,326.46,13.5,12.8,92,4.84,316.57,1014.17,13.50159,33.50127,0.792,295.48,303.36,11.51989,322,10
6/22/19,12:07:21,CTD at Depth,,CTD 9-2,,39,,,no bird strike,120719,3543.8417N,12124.9046W,28,1,322.07,13.2,12.6,93,3.56,286.61,1013.93,13.02883,33.6588,0.895,174.3,179.28,12.17861,183,10
6/22/19,12:43:36,CTD at Depth,,CTD 9-1,,40,,,no bird strike,124335,3543.8004N,12121.3492W,294,1.4,297.97,13.2,12.6,94,1.45,316.09,1013.78,13.14158,33.37938,0.868,53.69,58.94,20.29767,52,10
6/23/19,4:28:39,CTD at Depth,11,CTD 11-1,,41,,,no bird strike,42838,3603.8576N,12137.0286W,338,0.9,319.13,13,12.8,97,5.24,320.59,1014.89,12.43412,33.67556,0.876,63.52,70.2,21.84489,58,10
6/23/19,4:59:26,CTD at Depth,,CTD 11-2,,42,,,no bird strike,45925,3603.8555N,12138.0544W,268,0.4,299.62,12.8,12.6,97,2.81,333.62,1015.03,13.28551,33.66278,1.003,278.37,286.85,4.62634,305,10
6/23/19,5:43:16,CTD at Depth,,CTD 11-3,,43,,,no bird strike,54314,3603.8380N,12139.4296W,340,0.5,290.58,13,12.8,98,2.71,40.3,1015.52,12.88878,33.6318,1.135,478.99,489.76,18.1377,534,10
6/23/19,7:14:32,CTD at Depth,,CTD 11-6,,44,,,no bird strike,71430,3603.6370N,12152.0222W,282,1.7,315.17,14,13.6,96,10.65,327.92,1015.18,14.55122,33.27214,0.85,1025.86,0,20.89512,579,10
6/23/19,8:41:22,CTD at Depth,,CTD 11-8,,45,,,no bird strike,84120,3603.8307N,12204.1825W,165,0.4,322.01,14.4,13.8,93,8.7,349.94,1015.16,15.3101,33.10036,0.501,500.75,512.11,17.14196,568,10
6/23/19,9:43:39,CTD at Depth,,CTD 11-9,,46,,,no bird strike,94338,3603.8707N,12210.5010W,296,1.9,323.1,14.3,13.6,93,6.61,344.33,1014.81,15.2051,33.1127,0.512,501.03,511.82,16.03899,567,10
6/23/19,10:57:00,CTD at Depth,,CTD 11-10,,47,,,no bird strike,105659,3604.0233N,12216.4600W,300,0.6,328.32,14.1,13.5,93,8.16,344.59,1014.64,15.18241,33.13758,0.54,499.43,512.35,23.80573,568,10
6/23/19,11:51:23,CTD at Depth,,CTD 11-11,,48,,,no bird strike,115122,3603.8308N,12220.2958W,336,1.9,328.51,13.8,13.2,93,5.14,310.24,1014.76,15.0293,33.13614,0.601,503.1,0,20.19044,570,10
6/23/19,13:53:20,Start Event,,,,,,,,135318,3603.8410N,12207.0117W,94,11.3,92.7,13.6,13.1,94,3.01,40.09,1015.42,15.2468,33.108,0.506,-0.02,627.69,103.23474,0,10
6/23/19,20:32:08,Notes,,,,,,,no bird strike,203207,3613.9922N,12206.5016W,280,5.7,275.6,15.5,14.1,86,9.71,170.71,1016.69,14.60652,33.27071,0.838,773.61,698.88,68.64444,0,10
6/24/19,2:41:32,Stop Event,,,,,,,,24131,3623.8267N,12155.4218W,88,6.1,89.65,13.9,13.4,95,4.07,167.94,1015.16,13.92701,33.45976,0.971,49.61,55.3,44.33319,0,10
6/24/19,2:42:37,Start Event,,,,,,,"Back to Old Event, with edits MOA Snap 004",24236,3623.8101N,12155.3200W,159,2.8,158.3,13.8,13.4,95,3.77,172.28,1015.2,14.02491,33.44488,0.966,46.37,52.7,27.05335,0,10
6/24/19,2:55:20,CTD at Depth,13,13-1,,49,,,,25518,3623.8381N,12155.4933W,107,0.7,289.88,14,13.5,95,1.04,191.91,1015.29,13.86539,33.45286,0.932,51.57,57.6,20.69597,49,10
6/24/19,2:57:37,NO bird strike ,,13-1,,49,,,,25736,3623.8383N,12155.4928W,60,0.8,291.04,13.9,13.4,95,1.33,188.7,1015.27,13.9246,33.44943,0.953,51.54,58.9,22.30446,0,10
6/24/19,3:33:48,CTD at Depth,,13-2,,50,,,,33346,3623.8419N,12159.0736W,191,0.5,296.08,13.6,13.2,96,1.31,53.14,1015.15,14.386,33.40346,1.03,137.04,145.31,18.52067,142,10
6/24/19,5:10:57,NO bird strike ,,13-5,,51,,,late entry,51055,3623.8013N,12206.9366W,122,0.7,314.62,14.2,13.7,95,1.83,334.5,1014.87,15.11293,33.33714,1.259,714.67,731.62,19.51641,300,10
6/24/19,5:15:42,CTD at Depth,,13-5,,51,,,,51540,3623.8019N,12206.9366W,255,1.2,313.9,14.2,13.8,95,1.2,75,1014.81,15.1283,33.33636,1.259,714.32,731.33,26.85421,557,10
6/24/19,5:33:20,NO bird strike ,,13-5,,51,,,,53318,3623.8241N,12207.2292W,268,7.3,269.1,14,13.5,95,2.35,333.69,1014.88,15.13025,33.33643,1.261,725.46,741.22,73.91418,0,10
6/24/19,6:29:49,CTD at Depth,,13-6,,52,,,,62947,3623.8304N,12213.1984W,237,2.6,301.04,13.8,13.4,96,2.62,346.83,1014.41,15.5005,33.24191,1.265,1062.44,513.22,30.16311,570,10
6/24/19,6:55:36,NO bird strike ,,13-6,,52,,,,65534,3623.8933N,12215.3285W,264,10.5,269.97,13.7,13.3,96,3.92,220.2,1014.35,15.40648,33.14833,0.798,1261.76,720.76,100.37009,0,10
6/24/19,8:00:56,CTD at Depth,,13-8,,53,,,,80054,3623.9797N,12225.5961W,18,0.3,322.59,13.7,13.4,97,6.17,293.17,1013.97,15.04032,33.17951,0.667,499.03,511.97,15.319,566,10
6/24/19,8:10:47,NO bird strike ,,13-8,,53,,,,81046,3624.0192N,12225.5979W,330,0.9,321.85,13.6,13.2,97,2.32,272.23,1013.92,15.00411,33.13355,0.609,-0.02,0,15.6407,0,10
6/24/19,9:36:51,CTD at Depth,,13-10,,54,,,,93649,3623.8995N,12238.8573W,123,0.6,318.43,14,13.3,92,6.98,315.47,1013.48,15.2866,33.43633,1.122,499.73,511.54,14.93603,566,10
6/24/19,9:50:12,NO bird strike ,,13-10,,54,,,,95011,3623.9323N,12238.8555W,103,1.6,318.41,14.1,13.3,91,7.3,301.13,1013.45,14.9118,33.45951,1.104,229.32,0,14.90539,0,10
6/25/19,4:38:14,CTD at Depth,15,CTD 15-1,,55,,,,43812,3643.9234N,12150.9797W,339,1.1,320.89,14.2,13.4,92,7,239.35,1012.07,15.2779,33.47125,1.571,47.35,52.66,35.49412,44,10
6/25/19,5:27:08,NO bird strike ,,CTD 15-1,,55,,,,52706,3643.8368N,12158.3572W,264,0.3,293.06,13.9,13.3,94,5.01,212.78,1012.14,15.2104,33.52804,1.417,144.72,152.16,23.14701,10,10
6/25/19,5:36:15,CTD at Depth,,CTD 15-2,,56,,,,53613,3643.8374N,12158.3566W,70,0.6,292.51,13.9,13.4,94,6.58,263.51,1012.07,15.72801,33.50946,1.416,144.67,153.5,19.76151,151,10
6/25/19,5:43:59,NO bird strike ,,CTD 15-2,,56,,,,54358,3643.8393N,12158.4162W,250,3.6,267.9,13.9,13.4,94,3.19,277.44,1012,15.42771,33.55784,1.401,164.46,173.66,61.29132,0,10
6/25/19,6:08:24,CTD at Depth,,CTD 15-4,,57,,,,60823,3643.8269N,12159.2321W,119,0.6,298.21,13.7,13.2,95,3.77,243.61,1012.08,15.77817,33.50298,1.28,466.59,499.78,21.43128,527,10
6/25/19,6:20:31,NO bird strike ,,CTD 15-4,,57,,,,62030,3643.8224N,12159.2446W,323,0.2,295.63,13.6,13.2,95,2.11,256.79,1012.02,15.7779,33.50499,1.296,490.26,500.35,17.14196,0,10
6/25/19,9:18:22,CTD at Depth,,CTD 15-10,,58,,,,91821,3643.9035N,12235.0493W,292,1.4,311.02,14.8,13.3,84,14.43,339.72,1011.29,15.24302,33.15539,0.618,-0.02,0,19.19471,574,10
6/25/19,9:27:46,NO bird strike ,,CTD 15-10,,58,,,,92744,3643.9499N,12235.2523W,295,2,311.73,14.7,13.1,83,13.82,324.11,1011.13,15.20511,33.15141,0.619,-0.02,0,20.84916,33,10
6/26/19,2:46:01,CTD at Depth,17,CTD 17-7,,59,,,,24600,3703.5798N,12303.6347W,166,0.4,285.87,15,13.8,88,19.71,308.1,1013.5,14.957,33.4166,1.576,23.07,0,14.95134,583,10
6/26/19,3:02:17,NO bird strike ,,CTD 17-7,,59,,,,30216,3703.4538N,12303.9568W,329,3.6,336.4,14.9,13.8,89,14.37,304.55,1013.6,15.03721,33.41573,1.629,240.69,733.25,71.93802,0,10
6/26/19,4:08:19,CTD at Depth,,CTD 17-6,,60,,,,40818,3703.7458N,12256.2251W,89,0.8,288.19,14.6,13.6,90,15.4,334.43,1013.91,15.12769,33.43557,1.587,1088.66,0,54.61224,587,10
6/26/19,5:22:01,NO bird strike ,,CTD 17-6,,60,,,,52200,3703.8779N,12249.4937W,70,0.1,297.32,14.7,13.7,89,12.81,327.06,1014.68,15.55061,33.17154,0.826,697.44,712.81,24.7555,258,10
6/26/19,5:27:38,CTD at Depth,,CTD 17-5,,61,,,,52736,3703.8559N,12249.5835W,261,1.7,287.72,14.7,13.7,89,13.65,319.96,1014.7,15.48903,33.17858,0.832,700.62,716.45,28.24824,575,10
6/26/19,6:23:13,NO bird strike ,,CTD 17-5,,61,,,,62311,3703.8558N,12243.7516W,91,7.4,93.46,14.8,13.7,89,19.06,317.89,1014.72,15.62604,33.12838,0.756,543.66,555.9,69.2572,0,10
6/26/19,6:51:13,CTD at Depth,,CTD 17-4,,62,,,,65112,3703.8043N,12243.4816W,230,0.5,297.96,14.4,13.4,89,17.34,310.76,1014.61,15.59438,33.12664,0.742,519.14,531.36,23.80573,577,10
6/26/19,7:38:32,CTD at Depth,,CTD 17-3,,63,,,,73830,3703.8763N,12240.2939W,273,1.5,305.23,14.4,13.3,89,15.24,314.11,1014.35,15.33662,33.12052,0.727,294.08,303.26,21.01767,320,10
6/26/19,7:39:00,NO bird strike ,,CTD 17-3,,63,,,for CTD 62,73859,3703.8740N,12240.2981W,264,1.1,304.82,14.3,13.2,88,17.11,323.39,1014.33,15.3349,33.12016,0.727,294.44,302.78,21.6917,305,10
6/26/19,7:39:13,NO bird strike ,,CTD 17-3,,63,,,,73912,3703.8724N,12240.2991W,168,1,303.49,14.3,13.2,88,17.89,321.24,1014.31,15.33561,33.11985,0.722,294.22,303.92,20.42023,291,10
6/26/19,8:15:44,CTD at Depth,,CTD 17-2,,64,,,,81543,3703.9127N,12238.4475W,314,0.5,315.27,14.2,13.3,90,13.1,320.51,1014.24,15.14182,33.14543,0.797,150.06,157.69,20.74193,161,10
6/26/19,8:15:47,NO bird strike ,,CTD 17-2,,64,,,,81545,3703.9128N,12238.4477W,340,0.5,315.43,14.2,13.3,90,13.91,324.48,1014.17,15.14182,33.14574,0.794,149.97,158.39,20.22108,161,10
6/26/19,10:01:59,NO bird strike ,,CTD 17-1,,65,,,,100157,3703.8853N,12219.4846W,229,0.7,315.44,13.7,12.8,90,9.88,307.79,1014.25,13.87721,33.52772,0.922,51.7,58.13,12.822,47,10
6/26/19,10:02:01,CTD at Depth,,CTD 17-1,,65,,,,100200,3703.8856N,12219.4847W,342,0.8,315.34,13.7,12.8,90,9.27,302.81,1014.3,13.87769,33.52772,0.921,51.8,57.4,12.822,47,10
6/27/19,3:18:13,CTD at Depth,19,CTD 19-7,,66,,,,31812,3723.6091N,12317.1053W,217,0.9,275.51,15.2,14.5,93,10.41,283.49,1018.2,14.45603,33.41192,1.105,46.29,0,0.21447,576,10
6/27/19,4:23:55,NO bird strike ,,CTD 19-7,,66,,,,42354,3723.8651N,12310.3763W,175,1,257.96,14.6,14.2,95,11.47,302.09,1018.22,14.22292,33.40382,1.085,1034.48,0,2.20594,10,10
6/27/19,4:41:48,CTD at Depth,,CTD 19-6,,67,,,,44146,3723.7085N,12310.4241W,178,0.8,251.71,14.6,14.2,96,13.73,301.86,1018.3,14.2513,33.40319,1.094,999.22,0,1.05701,576,10
6/27/19,5:06:19,NO bird strike ,,CTD 19-6,,67,,,,50618,3723.4826N,12309.5922W,92,10.5,91.18,14.6,14.2,96,15.49,300.98,1018.39,14.27442,33.39315,1.075,920.44,700.13,90.85699,0,10
6/27/19,5:57:24,CTD at Depth,,CTD 19-5,,68,,,,55723,3723.5877N,12304.2127W,216,1.3,279.41,14.4,14.1,96,12.39,306.65,1018.64,14.32701,33.38095,1.079,715.4,730.56,33.07372,597,10
6/27/19,6:12:14,NO bird strike ,,CTD 19-5,,68,,,,61212,3723.4157N,12304.3710W,271,2.5,301.45,14.1,13.8,97,14.88,305.68,1018.57,14.33402,33.38094,1.076,720.92,736.86,45.45147,0,10
6/27/19,7:19:19,CTD at Depth,,CTD 19-4,,69,,,,71917,3723.6258N,12257.9208W,278,0.5,303.59,13.9,13.4,94,13.05,303.09,1018.83,13.8545,33.38883,1.034,547.53,559.73,14.21603,583,10
6/27/19,7:19:22,NO bird strike ,,CTD 19-4,,69,,,,71921,3723.6257N,12257.9218W,275,1,303.69,14,13.5,94,12.96,309.11,1018.75,13.7812,33.39286,1.034,547.09,560.06,33.04308,583,10
6/27/19,9:50:11,CTD at Depth,,CTD 19-1,,70,,,,95010,3723.8808N,12231.4949W,185,0.8,293.66,14.4,13.3,88,9.95,332.96,1018.47,15.70512,33.49594,1.229,54.05,60.12,9.92671,53,10
6/27/19,9:50:14,NO bird strike ,,CTD 19-1,,70,,,,95012,3723.8803N,12231.4952W,224,1,293.15,14.4,13.3,88,10.16,338.01,1018.45,15.70512,33.498,1.233,53.99,60.17,4.5957,53,10
6/28/19,4:14:43,CTD at Depth,21,CTD 21-7,,71,,,,41442,3743.5002N,12332.4326W,257,1,30          6         .        4       2      ,14.8,14.2,93,19.19,307.93,1018.74,14.62343,33.11363,2.152,-0.02,691.34,21.96745,586,10
6/28/19,4:30:20,NO bird strike ,,CTD 21-7,,71,,,,43019,3743.4634N,12332.6037W,25,4.2,26.87,15,14.3,93,21.59,302.29,1018.77,14.61522,33.11908,2.144,-0.02,0,62.42492,0,10
6/28/19,5:45:31,CTD at Depth,,CTD 21-6,,72,,,,54529,3743.7781N,12325.0935W,315,0.9,328.14,14.5,13.8,93,20.1,317.92,1018.77,14.35642,32.92751,2.282,11.96,0,38.74175,575,10
6/28/19,6:01:45,NO bird strike ,,CTD 21-6,,72,,,,60144,3743.9800N,12325.2136W,23,5.9,18.94,14.4,13.8,93,21.15,309.68,1018.52,14.3096,32.94981,2.284,-0.02,659.95,63.09896,0,10
6/28/19,7:11:46,CTD at Depth,,CTD 21-5,,73,,,,71145,3743.6070N,12318.6640W,182,0.9,315.48,13.8,13.2,93,17.73,317.12,1018.64,14.22111,33.02614,2.23,1257.61,0,25.3989,584,10
